#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE135
#Date Time: 2022-05-03 18:33:11.675
#Sample rate: 200000Hz
#Samples: 4096

Time (s),SPI
0.002125,b01010011
0.00213,b01010011
0.002135,b01010011
0.00214,b01010011
0.002145,b01010011
0.00215,b01010011
0.002155,b01010011
0.00216,b01010011
0.002165,b01010011
0.00217,b01010011
0.002175,b01010011
0.00218,b01010011
0.002185,b01010011
0.00219,b01010011
0.002195,b01010011
0.0022,b01010011
0.002205,b01010011
0.00221,b01010011
0.002215,b01010011
0.00222,b01010011
0.002225,b01010011
0.00223,b01010011
0.002235,b01010011
0.00224,b01010011
0.002245,b00100110
0.00225,b00100110
0.002255,b00100110
0.00226,b00100110
0.002265,b00100110
0.00227,b00100110
0.002275,b00100110
0.00228,b00100110
0.002285,b00100110
0.00229,b00100110
0.002295,b00100110
0.0023,b00100110
0.002305,b00100110
0.00231,b00100110
0.002315,b00100110
0.00232,b00100110
0.002325,b00100110
0.00233,b00100110
0.002335,b00100110
0.00234,b00100110
0.002345,b00100110
0.00235,b00100110
0.002355,b00100110
0.00236,b00100110
0.002365,b00100110
0.00237,b00100110
0.002375,b00100110
0.00238,b00100110
0.002385,b00100110
0.00239,b00100110
0.002395,b00100110
0.0024,b00100110
0.002405,b01001100
0.00241,b01001100
0.002415,b01001100
0.00242,b01001100
0.002425,b01001100
0.00243,b01001100
0.002435,b01001100
0.00244,b01001100
0.002445,b01001100
0.00245,b01001100
0.002455,b01001100
0.00246,b01001100
0.002465,b01001100
0.00247,b01001100
0.002475,b01001100
0.00248,b01001100
0.002485,b01001100
0.00249,b01001100
0.002495,b01001100
0.0025,b01001100
0.002505,b01001100
0.00251,b01001100
0.002515,b01001100
0.00252,b01001100
0.002525,b01001100
0.00253,b01001100
0.002535,b01001100
0.00254,b01001100
0.002545,b01001100
0.00255,b01001100
0.002555,b01001100
0.00256,b01001100
0.002565,b10011001
0.00257,b10011001
0.002575,b10011001
0.00258,b10011001
0.002585,b10011001
0.00259,b10011001
0.002595,b10011001
0.0026,b10011001
0.002605,b10011001
0.00261,b10011001
0.002615,b10011001
0.00262,b10011001
0.002625,b10011001
0.00263,b10011001
0.002635,b10011001
0.00264,b10011001
0.002645,b10011001
0.00265,b10011001
0.002655,b10011001
0.00266,b10011001
0.002665,b10011001
0.00267,b10011001
0.002675,b10011001
0.00268,b10011001
0.002685,b10011001
0.00269,b10011001
0.002695,b10011001
0.0027,b10011001
0.002705,b10011001
0.00271,b10011001
0.002715,b10011001
0.00272,b10011001
0.002725,b01001100
0.00273,b01001100
0.002735,b01001100
0.00274,b01001100
0.002745,b01001100
0.00275,b01001100
0.002755,b01001100
0.00276,b01001100
0.002765,b01001100
0.00277,b01001100
0.002775,b01001100
0.00278,b01001100
0.002785,b01001100
0.00279,b01001100
0.002795,b01001100
0.0028,b01001100
0.002805,b01001100
0.00281,b01001100
0.002815,b01001100
0.00282,b01001100
0.002825,b01001100
0.00283,b01001100
0.002835,b01001100
0.00284,b01001100
0.002845,b01001100
0.00285,b01001100
0.002855,b01001100
0.00286,b01001100
0.002865,b01001100
0.00287,b01001100
0.002875,b01001100
0.00288,b01001100
0.002885,b10011001
0.00289,b10011001
0.002895,b10011001
0.0029,b10011001
0.002905,b10011001
0.00291,b10011001
0.002915,b10011001
0.00292,b10011001
0.002925,b10011001
0.00293,b10011001
0.002935,b10011001
0.00294,b10011001
0.002945,b10011001
0.00295,b10011001
0.002955,b10011001
0.00296,b10011001
0.002965,b10011001
0.00297,b10011001
0.002975,b10011001
0.00298,b10011001
0.002985,b10011001
0.00299,b10011001
0.002995,b10011001
0.003,b10011001
0.003005,b10011001
0.00301,b10011001
0.003015,b10011001
0.00302,b10011001
0.003025,b10011001
0.00303,b10011001
0.003035,b10011001
0.00304,b10011001
0.003045,b01001100
0.00305,b01001100
0.003055,b01001100
0.00306,b01001100
0.003065,b01001100
0.00307,b01001100
0.003075,b01001100
0.00308,b01001100
0.003085,b01001100
0.00309,b01001100
0.003095,b01001100
0.0031,b01001100
0.003105,b01001100
0.00311,b01001100
0.003115,b01001100
0.00312,b01001100
0.003125,b01001100
0.00313,b01001100
0.003135,b01001100
0.00314,b01001100
0.003145,b01001100
0.00315,b01001100
0.003155,b01001100
0.00316,b01001100
0.003165,b01001100
0.00317,b01001100
0.003175,b01001100
0.00318,b01001100
0.003185,b01001100
0.00319,b01001100
0.003195,b01001100
0.0032,b01001100
0.003205,b10011001
0.00321,b10011001
0.003215,b10011001
0.00322,b10011001
0.003225,b10011001
0.00323,b10011001
0.003235,b10011001
0.00324,b10011001
0.003245,b10011001
0.00325,b10011001
0.003255,b10011001
0.00326,b10011001
0.003265,b10011001
0.00327,b10011001
0.003275,b10011001
0.00328,b10011001
0.003285,b10011001
0.00329,b10011001
0.003295,b10011001
0.0033,b10011001
0.003305,b10011001
0.00331,b10011001
0.003315,b10011001
0.00332,b10011001
0.003325,b10011001
0.00333,b10011001
0.003335,b10011001
0.00334,b10011001
0.003345,b10011001
0.00335,b10011001
0.003355,b10011001
0.00336,b10011001
0.003365,b00110010
0.00337,b00110010
0.003375,b00110010
0.00338,b00110010
0.003385,b00110010
0.00339,b00110010
0.003395,b00110010
0.0034,b00110010
0.003405,b00110010
0.00341,b00110010
0.003415,b00110010
0.00342,b00110010
0.003425,b00110010
0.00343,b00110010
0.003435,b00110010
0.00344,b00110010
0.003445,b00110010
0.00345,b00110010
0.003455,b00110010
0.00346,b00110010
0.003465,b00110010
0.00347,b00110010
0.003475,b00110010
0.00348,b00110010
0.003485,b00110010
0.00349,b00110010
0.003495,b00110010
0.0035,b00110010
0.003505,b00110010
0.00351,b00110010
0.003515,b00110010
0.00352,b00110010
0.003525,b01100101
0.00353,b01100101
0.003535,b01100101
0.00354,b01100101
0.003545,b01100101
0.00355,b01100101
0.003555,b01100101
0.00356,b01100101
0.003565,b01100101
0.00357,b01100101
0.003575,b01100101
0.00358,b01100101
0.003585,b01100101
0.00359,b01100101
0.003595,b01100101
0.0036,b01100101
0.003605,b01100101
0.00361,b01100101
0.003615,b01100101
0.00362,b01100101
0.003625,b01100101
0.00363,b01100101
0.003635,b01100101
0.00364,b01100101
0.003645,b01100101
0.00365,b01100101
0.003655,b01100101
0.00366,b01100101
0.003665,b01100101
0.00367,b01100101
0.003675,b01100101
0.00368,b01100101
0.003685,b00110010
0.00369,b00110010
0.003695,b00110010
0.0037,b00110010
0.003705,b00110010
0.00371,b00110010
0.003715,b00110010
0.00372,b00110010
0.003725,b00110010
0.00373,b00110010
0.003735,b00110010
0.00374,b00110010
0.003745,b00110010
0.00375,b00110010
0.003755,b00110010
0.00376,b00110010
0.003765,b00110010
0.00377,b00110010
0.003775,b00110010
0.00378,b00110010
0.003785,b00110010
0.00379,b00110010
0.003795,b00110010
0.0038,b00110010
0.003805,b00110010
0.00381,b00110010
0.003815,b00110010
0.00382,b00110010
0.003825,b00110010
0.00383,b00110010
0.003835,b00110010
0.00384,b00110010
0.003845,b01100101
0.00385,b01100101
0.003855,b01100101
0.00386,b01100101
0.003865,b01100101
0.00387,b01100101
0.003875,b01100101
0.00388,b01100101
0.003885,b01100101
0.00389,b01100101
0.003895,b01100101
0.0039,b01100101
0.003905,b01100101
0.00391,b01100101
0.003915,b01100101
0.00392,b01100101
0.003925,b01100101
0.00393,b01100101
0.003935,b01100101
0.00394,b01100101
0.003945,b01100101
0.00395,b01100101
0.003955,b01100101
0.00396,b01100101
0.003965,b01100101
0.00397,b01100101
0.003975,b01100101
0.00398,b01100101
0.003985,b01100101
0.00399,b01100101
0.003995,b01100101
0.004,b01100101
0.004005,b00110010
0.00401,b00110010
0.004015,b00110010
0.00402,b00110010
0.004025,b00110010
0.00403,b00110010
0.004035,b00110010
0.00404,b00110010
0.004045,b00110010
0.00405,b00110010
0.004055,b00110010
0.00406,b00110010
0.004065,b00110010
0.00407,b00110010
0.004075,b00110010
0.00408,b00110010
0.004085,b00110010
0.00409,b00110010
0.004095,b00110010
0.0041,b00110010
0.004105,b00110010
0.00411,b00110010
0.004115,b00110010
0.00412,b00110010
0.004125,b00110010
0.00413,b00110010
0.004135,b00110010
0.00414,b00110010
0.004145,b00110010
0.00415,b00110010
0.004155,b00110010
0.00416,b00110010
0.004165,b01100100
0.00417,b01100100
0.004175,b01100100
0.00418,b01100100
0.004185,b01100100
0.00419,b01100100
0.004195,b01100100
0.0042,b01100100
0.004205,b01100100
0.00421,b01100100
0.004215,b01100100
0.00422,b01100100
0.004225,b01100100
0.00423,b01100100
0.004235,b01100100
0.00424,b01100100
0.004245,b01100100
0.00425,b01100100
0.004255,b01100100
0.00426,b01100100
0.004265,b01100100
0.00427,b01100100
0.004275,b01100100
0.00428,b01100100
0.004285,b01100100
0.00429,b01100100
0.004295,b01100100
0.0043,b01100100
0.004305,b01100100
0.00431,b01100100
0.004315,b01100100
0.00432,b01100100
0.004325,b11001001
0.00433,b11001001
0.004335,b11001001
0.00434,b11001001
0.004345,b11001001
0.00435,b11001001
0.004355,b11001001
0.00436,b11001001
0.004365,b11001001
0.00437,b11001001
0.004375,b11001001
0.00438,b11001001
0.004385,b11001001
0.00439,b11001001
0.004395,b11001001
0.0044,b11001001
0.004405,b11001001
0.00441,b11001001
0.004415,b11001001
0.00442,b11001001
0.004425,b11001001
0.00443,b11001001
0.004435,b11001001
0.00444,b11001001
0.004445,b11001001
0.00445,b11001001
0.004455,b11001001
0.00446,b11001001
0.004465,b11001001
0.00447,b11001001
0.004475,b11001001
0.00448,b11001001
0.004485,b10010100
0.00449,b10010100
0.004495,b10010100
0.0045,b10010100
0.004505,b10010100
0.00451,b10010100
0.004515,b10010100
0.00452,b10010100
0.004525,b10010100
0.00453,b10010100
0.004535,b10010100
0.00454,b10010100
0.004545,b10010100
0.00455,b10010100
0.004555,b10010100
0.00456,b10010100
0.004565,b10010100
0.00457,b10010100
0.004575,b10010100
0.00458,b10010100
0.004585,b10010100
0.00459,b10010100
0.004595,b10010100
0.0046,b10010100
0.004605,b10010100
0.00461,b10010100
0.004615,b10010100
0.00462,b10010100
0.004625,b10010100
0.00463,b10010100
0.004635,b10010100
0.00464,b10010100
0.004645,b11001001
0.00465,b11001001
0.004655,b11001001
0.00466,b11001001
0.004665,b11001001
0.00467,b11001001
0.004675,b11001001
0.00468,b11001001
0.004685,b11001001
0.00469,b11001001
0.004695,b11001001
0.0047,b11001001
0.004705,b11001001
0.00471,b11001001
0.004715,b11001001
0.00472,b11001001
0.004725,b11001001
0.00473,b11001001
0.004735,b11001001
0.00474,b11001001
0.004745,b11001001
0.00475,b11001001
0.004755,b11001001
0.00476,b11001001
0.004765,b11001001
0.00477,b11001001
0.004775,b11001001
0.00478,b11001001
0.004785,b11001001
0.00479,b11001001
0.004795,b11001001
0.0048,b11001001
0.004805,b10010100
0.00481,b10010100
0.004815,b10010100
0.00482,b10010100
0.004825,b10010100
0.00483,b10010100
0.004835,b10010100
0.00484,b10010100
0.004845,b10010100
0.00485,b10010100
0.004855,b10010100
0.00486,b10010100
0.004865,b10010100
0.00487,b10010100
0.004875,b10010100
0.00488,b10010100
0.004885,b10010100
0.00489,b10010100
0.004895,b10010100
0.0049,b10010100
0.004905,b10010100
0.00491,b10010100
0.004915,b10010100
0.00492,b10010100
0.004925,b10010100
0.00493,b10010100
0.004935,b10010100
0.00494,b10010100
0.004945,b10010100
0.00495,b10010100
0.004955,b10010100
0.00496,b10010100
0.004965,b11001001
0.00497,b11001001
0.004975,b11001001
0.00498,b11001001
0.004985,b11001001
0.00499,b11001001
0.004995,b11001001
0.005,b11001001
0.005005,b11001001
0.00501,b11001001
0.005015,b11001001
0.00502,b11001001
0.005025,b11001001
0.00503,b11001001
0.005035,b11001001
0.00504,b11001001
0.005045,b11001001
0.00505,b11001001
0.005055,b11001001
0.00506,b11001001
0.005065,b11001001
0.00507,b11001001
0.005075,b11001001
0.00508,b11001001
0.005085,b11001001
0.00509,b11001001
0.005095,b11001001
0.0051,b11001001
0.005105,b11001001
0.00511,b11001001
0.005115,b11001001
0.00512,b11001001
0.005125,b10010011
0.00513,b10010011
0.005135,b10010011
0.00514,b10010011
0.005145,b10010011
0.00515,b10010011
0.005155,b10010011
0.00516,b10010011
0.005165,b10010011
0.00517,b10010011
0.005175,b10010011
0.00518,b10010011
0.005185,b10010011
0.00519,b10010011
0.005195,b10010011
0.0052,b10010011
0.005205,b10010011
0.00521,b10010011
0.005215,b10010011
0.00522,b10010011
0.005225,b10010011
0.00523,b10010011
0.005235,b10010011
0.00524,b10010011
0.005245,b10010011
0.00525,b10010011
0.005255,b10010011
0.00526,b10010011
0.005265,b10010011
0.00527,b10010011
0.005275,b10010011
0.00528,b10010011
0.005285,b00100110
0.00529,b00100110
0.005295,b00100110
0.0053,b00100110
0.005305,b00100110
0.00531,b00100110
0.005315,b00100110
0.00532,b00100110
0.005325,b00100110
0.00533,b00100110
0.005335,b00100110
0.00534,b00100110
0.005345,b00100110
0.00535,b00100110
0.005355,b00100110
0.00536,b00100110
0.005365,b00100110
0.00537,b00100110
0.005375,b00100110
0.00538,b00100110
0.005385,b00100110
0.00539,b00100110
0.005395,b00100110
0.0054,b00100110
0.005405,b00100110
0.00541,b00100110
0.005415,b00100110
0.00542,b00100110
0.005425,b00100110
0.00543,b00100110
0.005435,b00100110
0.00544,b00100110
0.005445,b01010011
0.00545,b01010011
0.005455,b01010011
0.00546,b01010011
0.005465,b01010011
0.00547,b01010011
0.005475,b01010011
0.00548,b01010011
0.005485,b01010011
0.00549,b01010011
0.005495,b01010011
0.0055,b01010011
0.005505,b01010011
0.00551,b01010011
0.005515,b01010011
0.00552,b01010011
0.005525,b01010011
0.00553,b01010011
0.005535,b01010011
0.00554,b01010011
0.005545,b01010011
0.00555,b01010011
0.005555,b01010011
0.00556,b01010011
0.005565,b01010011
0.00557,b01010011
0.005575,b01010011
0.00558,b01010011
0.005585,b01010011
0.00559,b01010011
0.005595,b01010011
0.0056,b01010011
0.005605,b00100110
0.00561,b00100110
0.005615,b00100110
0.00562,b00100110
0.005625,b00100110
0.00563,b00100110
0.005635,b00100110
0.00564,b00100110
0.005645,b00100110
0.00565,b00100110
0.005655,b00100110
0.00566,b00100110
0.005665,b00100110
0.00567,b00100110
0.005675,b00100110
0.00568,b00100110
0.005685,b00100110
0.00569,b00100110
0.005695,b00100110
0.0057,b00100110
0.005705,b00100110
0.00571,b00100110
0.005715,b00100110
0.00572,b00100110
0.005725,b00100110
0.00573,b00100110
0.005735,b00100110
0.00574,b00100110
0.005745,b00100110
0.00575,b00100110
0.005755,b00100110
0.00576,b00100110
0.005765,b01010011
0.00577,b01010011
0.005775,b01010011
0.00578,b01010011
0.005785,b01010011
0.00579,b01010011
0.005795,b01010011
0.0058,b01010011
0.005805,b01010011
0.00581,b01010011
0.005815,b01010011
0.00582,b01010011
0.005825,b01010011
0.00583,b01010011
0.005835,b01010011
0.00584,b01010011
0.005845,b01010011
0.00585,b01010011
0.005855,b01010011
0.00586,b01010011
0.005865,b01010011
0.00587,b01010011
0.005875,b01010011
0.00588,b01010011
0.005885,b01010011
0.00589,b01010011
0.005895,b01010011
0.0059,b01010011
0.005905,b01010011
0.00591,b01010011
0.005915,b01010011
0.00592,b01010011
0.005925,b00100110
0.00593,b00100110
0.005935,b00100110
0.00594,b00100110
0.005945,b00100110
0.00595,b00100110
0.005955,b00100110
0.00596,b00100110
0.005965,b00100110
0.00597,b00100110
0.005975,b00100110
0.00598,b00100110
0.005985,b00100110
0.00599,b00100110
0.005995,b00100110
0.006,b00100110
0.006005,b00100110
0.00601,b00100110
0.006015,b00100110
0.00602,b00100110
0.006025,b00100110
0.00603,b00100110
0.006035,b00100110
0.00604,b00100110
0.006045,b00100110
0.00605,b00100110
0.006055,b00100110
0.00606,b00100110
0.006065,b00100110
0.00607,b00100110
0.006075,b00100110
0.00608,b00100110
0.006085,b01001100
0.00609,b01001100
0.006095,b01001100
0.0061,b01001100
0.006105,b01001100
0.00611,b01001100
0.006115,b01001100
0.00612,b01001100
0.006125,b01001100
0.00613,b01001100
0.006135,b01001100
0.00614,b01001100
0.006145,b01001100
0.00615,b01001100
0.006155,b01001100
0.00616,b01001100
0.006165,b01001100
0.00617,b01001100
0.006175,b01001100
0.00618,b01001100
0.006185,b01001100
0.00619,b01001100
0.006195,b01001100
0.0062,b01001100
0.006205,b01001100
0.00621,b01001100
0.006215,b01001100
0.00622,b01001100
0.006225,b01001100
0.00623,b01001100
0.006235,b01001100
0.00624,b01001100
0.006245,b10100110
0.00625,b10100110
0.006255,b10100110
0.00626,b10100110
0.006265,b10100110
0.00627,b10100110
0.006275,b10100110
0.00628,b10100110
0.006285,b10100110
0.00629,b10100110
0.006295,b10100110
0.0063,b10100110
0.006305,b10100110
0.00631,b10100110
0.006315,b10100110
0.00632,b10100110
0.006325,b10100110
0.00633,b10100110
0.006335,b10100110
0.00634,b10100110
0.006345,b10100110
0.00635,b10100110
0.006355,b10100110
0.00636,b10100110
0.006365,b10100110
0.00637,b10100110
0.006375,b10100110
0.00638,b10100110
0.006385,b10100110
0.00639,b10100110
0.006395,b10100110
0.0064,b10100110
0.006405,b01001100
0.00641,b01001100
0.006415,b01001100
0.00642,b01001100
0.006425,b01001100
0.00643,b01001100
0.006435,b01001100
0.00644,b01001100
0.006445,b01001100
0.00645,b01001100
0.006455,b01001100
0.00646,b01001100
0.006465,b01001100
0.00647,b01001100
0.006475,b01001100
0.00648,b01001100
0.006485,b01001100
0.00649,b01001100
0.006495,b01001100
0.0065,b01001100
0.006505,b01001100
0.00651,b01001100
0.006515,b01001100
0.00652,b01001100
0.006525,b01001100
0.00653,b01001100
0.006535,b01001100
0.00654,b01001100
0.006545,b01001100
0.00655,b01001100
0.006555,b01001100
0.00656,b01001100
0.006565,b10011001
0.00657,b10011001
0.006575,b10011001
0.00658,b10011001
0.006585,b10011001
0.00659,b10011001
0.006595,b10011001
0.0066,b10011001
0.006605,b10011001
0.00661,b10011001
0.006615,b10011001
0.00662,b10011001
0.006625,b10011001
0.00663,b10011001
0.006635,b10011001
0.00664,b10011001
0.006645,b10011001
0.00665,b10011001
0.006655,b10011001
0.00666,b10011001
0.006665,b10011001
0.00667,b10011001
0.006675,b10011001
0.00668,b10011001
0.006685,b10011001
0.00669,b10011001
0.006695,b10011001
0.0067,b10011001
0.006705,b10011001
0.00671,b10011001
0.006715,b10011001
0.00672,b10011001
0.006725,b00110010
0.00673,b00110010
0.006735,b00110010
0.00674,b00110010
0.006745,b00110010
0.00675,b00110010
0.006755,b00110010
0.00676,b00110010
0.006765,b00110010
0.00677,b00110010
0.006775,b00110010
0.00678,b00110010
0.006785,b00110010
0.00679,b00110010
0.006795,b00110010
0.0068,b00110010
0.006805,b00110010
0.00681,b00110010
0.006815,b00110010
0.00682,b00110010
0.006825,b00110010
0.00683,b00110010
0.006835,b00110010
0.00684,b00110010
0.006845,b00110010
0.00685,b00110010
0.006855,b00110010
0.00686,b00110010
0.006865,b00110010
0.00687,b00110010
0.006875,b00110010
0.00688,b00110010
0.006885,b10011001
0.00689,b10011001
0.006895,b10011001
0.0069,b10011001
0.006905,b10011001
0.00691,b10011001
0.006915,b10011001
0.00692,b10011001
0.006925,b10011001
0.00693,b10011001
0.006935,b10011001
0.00694,b10011001
0.006945,b10011001
0.00695,b10011001
0.006955,b10011001
0.00696,b10011001
0.006965,b10011001
0.00697,b10011001
0.006975,b10011001
0.00698,b10011001
0.006985,b10011001
0.00699,b10011001
0.006995,b10011001
0.007,b10011001
0.007005,b10011001
0.00701,b10011001
0.007015,b10011001
0.00702,b10011001
0.007025,b10011001
0.00703,b10011001
0.007035,b10011001
0.00704,b10011001
0.007045,b00110010
0.00705,b00110010
0.007055,b00110010
0.00706,b00110010
0.007065,b00110010
0.00707,b00110010
0.007075,b00110010
0.00708,b00110010
0.007085,b00110010
0.00709,b00110010
0.007095,b00110010
0.0071,b00110010
0.007105,b00110010
0.00711,b00110010
0.007115,b00110010
0.00712,b00110010
0.007125,b00110010
0.00713,b00110010
0.007135,b00110010
0.00714,b00110010
0.007145,b00110010
0.00715,b00110010
0.007155,b00110010
0.00716,b00110010
0.007165,b00110010
0.00717,b00110010
0.007175,b00110010
0.00718,b00110010
0.007185,b00110010
0.00719,b00110010
0.007195,b00110010
0.0072,b00110010
0.007205,b10011001
0.00721,b10011001
0.007215,b10011001
0.00722,b10011001
0.007225,b10011001
0.00723,b10011001
0.007235,b10011001
0.00724,b10011001
0.007245,b10011001
0.00725,b10011001
0.007255,b10011001
0.00726,b10011001
0.007265,b10011001
0.00727,b10011001
0.007275,b10011001
0.00728,b10011001
0.007285,b10011001
0.00729,b10011001
0.007295,b10011001
0.0073,b10011001
0.007305,b10011001
0.00731,b10011001
0.007315,b10011001
0.00732,b10011001
0.007325,b10011001
0.00733,b10011001
0.007335,b10011001
0.00734,b10011001
0.007345,b10011001
0.00735,b10011001
0.007355,b10011001
0.00736,b10011001
0.007365,b00110010
0.00737,b00110010
0.007375,b00110010
0.00738,b00110010
0.007385,b00110010
0.00739,b00110010
0.007395,b00110010
0.0074,b00110010
0.007405,b00110010
0.00741,b00110010
0.007415,b00110010
0.00742,b00110010
0.007425,b00110010
0.00743,b00110010
0.007435,b00110010
0.00744,b00110010
0.007445,b00110010
0.00745,b00110010
0.007455,b00110010
0.00746,b00110010
0.007465,b00110010
0.00747,b00110010
0.007475,b00110010
0.00748,b00110010
0.007485,b00110010
0.00749,b00110010
0.007495,b00110010
0.0075,b00110010
0.007505,b00110010
0.00751,b00110010
0.007515,b00110010
0.00752,b00110010
0.007525,b01100101
0.00753,b01100101
0.007535,b01100101
0.00754,b01100101
0.007545,b01100101
0.00755,b01100101
0.007555,b01100101
0.00756,b01100101
0.007565,b01100101
0.00757,b01100101
0.007575,b01100101
0.00758,b01100101
0.007585,b01100101
0.00759,b01100101
0.007595,b01100101
0.0076,b01100101
0.007605,b01100101
0.00761,b01100101
0.007615,b01100101
0.00762,b01100101
0.007625,b01100101
0.00763,b01100101
0.007635,b01100101
0.00764,b01100101
0.007645,b01100101
0.00765,b01100101
0.007655,b01100101
0.00766,b01100101
0.007665,b01100101
0.00767,b01100101
0.007675,b01100101
0.00768,b01100101
0.007685,b00110010
0.00769,b00110010
0.007695,b00110010
0.0077,b00110010
0.007705,b00110010
0.00771,b00110010
0.007715,b00110010
0.00772,b00110010
0.007725,b00110010
0.00773,b00110010
0.007735,b00110010
0.00774,b00110010
0.007745,b00110010
0.00775,b00110010
0.007755,b00110010
0.00776,b00110010
0.007765,b00110010
0.00777,b00110010
0.007775,b00110010
0.00778,b00110010
0.007785,b00110010
0.00779,b00110010
0.007795,b00110010
0.0078,b00110010
0.007805,b00110010
0.00781,b00110010
0.007815000000000001,b00110010
0.007820000000000001,b00110010
0.007825,b00110010
0.00783,b00110010
0.007835,b00110010
0.00784,b00110010
0.007845,b01100100
0.007849999999999999,b01100100
0.007854999999999999,b01100100
0.007860000000000001,b01100100
0.007865,b01100100
0.00787,b01100100
0.007875,b01100100
0.00788,b01100100
0.007885,b01100100
0.007889999999999999,b01100100
0.007894999999999999,b01100100
0.007900000000000001,b01100100
0.007905000000000001,b01100100
0.00791,b01100100
0.007915,b01100100
0.00792,b01100100
0.007925,b01100100
0.00793,b01100100
0.007934999999999999,b01100100
0.007939999999999999,b01100100
0.007945000000000001,b01100100
0.00795,b01100100
0.007955,b01100100
0.00796,b01100100
0.007965,b01100100
0.00797,b01100100
0.007974999999999999,b01100100
0.007979999999999999,b01100100
0.007985000000000001,b01100100
0.007990000000000001,b01100100
0.007995,b01100100
0.008,b01100100
0.008005,b11001001
0.00801,b11001001
0.008015,b11001001
0.008019999999999999,b11001001
0.008024999999999999,b11001001
0.008030000000000001,b11001001
0.008035,b11001001
0.00804,b11001001
0.008045,b11001001
0.00805,b11001001
0.008055,b11001001
0.008059999999999999,b11001001
0.008064999999999999,b11001001
0.008070000000000001,b11001001
0.008075000000000001,b11001001
0.00808,b11001001
0.008085,b11001001
0.00809,b11001001
0.008095,b11001001
0.0081,b11001001
0.008104999999999999,b11001001
0.008109999999999999,b11001001
0.008115000000000001,b11001001
0.00812,b11001001
0.008125,b11001001
0.00813,b11001001
0.008135,b11001001
0.00814,b11001001
0.008144999999999999,b11001001
0.008149999999999999,b11001001
0.008155000000000001,b11001001
0.008160000000000001,b11001001
0.008165,b10010100
0.00817,b10010100
0.008175,b10010100
0.00818,b10010100
0.008185,b10010100
0.008189999999999999,b10010100
0.008194999999999999,b10010100
0.008200000000000001,b10010100
0.008205,b10010100
0.00821,b10010100
0.008215,b10010100
0.00822,b10010100
0.008225,b10010100
0.008229999999999999,b10010100
0.008234999999999999,b10010100
0.008240000000000001,b10010100
0.008245000000000001,b10010100
0.00825,b10010100
0.008255,b10010100
0.00826,b10010100
0.008265,b10010100
0.00827,b10010100
0.008274999999999999,b10010100
0.008279999999999999,b10010100
0.008285000000000001,b10010100
0.00829,b10010100
0.008295,b10010100
0.0083,b10010100
0.008305,b10010100
0.00831,b10010100
0.008314999999999999,b10010100
0.008319999999999999,b10010100
0.008325000000000001,b11001001
0.008330000000000001,b11001001
0.008335,b11001001
0.00834,b11001001
0.008345,b11001001
0.00835,b11001001
0.008355,b11001001
0.008359999999999999,b11001001
0.008364999999999999,b11001001
0.008370000000000001,b11001001
0.008375,b11001001
0.00838,b11001001
0.008385,b11001001
0.00839,b11001001
0.008395,b11001001
0.008399999999999999,b11001001
0.008404999999999999,b11001001
0.008410000000000001,b11001001
0.008415000000000001,b11001001
0.00842,b11001001
0.008425,b11001001
0.00843,b11001001
0.008435,b11001001
0.00844,b11001001
0.008444999999999999,b11001001
0.008449999999999999,b11001001
0.008455000000000001,b11001001
0.008460000000000001,b11001001
0.008465,b11001001
0.00847,b11001001
0.008475,b11001001
0.00848,b11001001
0.008484999999999999,b10010100
0.008489999999999999,b10010100
0.008495000000000001,b10010100
0.008500000000000001,b10010100
0.008505,b10010100
0.00851,b10010100
0.008515,b10010100
0.00852,b10010100
0.008525,b10010100
0.008529999999999999,b10010100
0.008534999999999999,b10010100
0.008540000000000001,b10010100
0.008545000000000001,b10010100
0.00855,b10010100
0.008555,b10010100
0.00856,b10010100
0.008565,b10010100
0.008569999999999999,b10010100
0.008574999999999999,b10010100
0.008580000000000001,b10010100
0.008585000000000001,b10010100
0.00859,b10010100
0.008595,b10010100
0.0086,b10010100
0.008605,b10010100
0.00861,b10010100
0.008614999999999999,b10010100
0.008619999999999999,b10010100
0.008625000000000001,b10010100
0.008630000000000001,b10010100
0.008635,b10010100
0.00864,b10010100
0.008645,b11001001
0.00865,b11001001
0.008654999999999999,b11001001
0.008659999999999999,b11001001
0.008665000000000001,b11001001
0.008670000000000001,b11001001
0.008675,b11001001
0.00868,b11001001
0.008685,b11001001
0.00869,b11001001
0.008695,b11001001
0.008699999999999999,b11001001
0.008704999999999999,b11001001
0.008710000000000001,b11001001
0.008715000000000001,b11001001
0.00872,b11001001
0.008725,b11001001
0.00873,b11001001
0.008735,b11001001
0.00874,b11001001
0.008744999999999999,b11001001
0.008750000000000001,b11001001
0.008755000000000001,b11001001
0.00876,b11001001
0.008765,b11001001
0.00877,b11001001
0.008775,b11001001
0.00878,b11001001
0.008784999999999999,b11001001
0.008789999999999999,b11001001
0.008795000000000001,b11001001
0.008800000000000001,b11001001
0.008805,b10010011
0.00881,b10010011
0.008815,b10010011
0.00882,b10010011
0.008825,b10010011
0.008829999999999999,b10010011
0.008835000000000001,b10010011
0.008840000000000001,b10010011
0.008845,b10010011
0.00885,b10010011
0.008855,b10010011
0.00886,b10010011
0.008865,b10010011
0.008869999999999999,b10010011
0.008874999999999999,b10010011
0.008880000000000001,b10010011
