#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2021-10-01 18:10:32.174
#Sample rate: 500000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 250 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 250 mV/div Offset: 0 V Attenuation: 1 X
#Math 1: Function: C2 - C1
#Wavegen Channel 1: Disabled
#Mode: Custom
#Type: Custom1
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Phase: 0 °
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

#Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
0.001066,-0.5324935913085938,-0.4998397827148438,0.03265380859375
0.001068,-0.5408477783203125,-0.4996490478515625,0.04119873046875
0.00107,-0.5484390258789063,-0.499725341796875,0.04871368408203125
0.001072,-0.555877685546875,-0.4996109008789063,0.05626678466796875
0.001074,-0.5633544921875,-0.4995346069335938,0.06381988525390625
0.001076,-0.5698776245117188,-0.499725341796875,0.07015228271484375
0.001078,-0.5762481689453125,-0.49957275390625,0.0766754150390625
0.00108,-0.58319091796875,-0.4999542236328125,0.0832366943359375
0.001082,-0.5893707275390625,-0.49957275390625,0.0897979736328125
0.001084,-0.59478759765625,-0.49957275390625,0.09521484375
0.001086,-0.5998611450195313,-0.4997634887695313,0.10009765625
0.001088,-0.6048583984375,-0.4997634887695313,0.1050949096679688
0.00109,-0.6096267700195313,-0.49957275390625,0.1100540161132813
0.001092,-0.6134033203125,-0.499725341796875,0.113677978515625
0.001094,-0.6174468994140625,-0.4994964599609375,0.117950439453125
0.001096,-0.6205368041992188,-0.4999542236328125,0.1205825805664063
0.001098,-0.6229400634765625,-0.4998397827148438,0.1231002807617188
0.0011,-0.62530517578125,-0.4997634887695313,0.1255416870117188
0.001102,-0.6270599365234375,-0.499725341796875,0.1273345947265625
0.001104,-0.6288909912109375,-0.49957275390625,0.1293182373046875
0.001106,-0.6307601928710938,-0.49957275390625,0.1311874389648438
0.001108,-0.6314849853515625,-0.499725341796875,0.1317596435546875
0.00111,-0.6319046020507813,-0.499725341796875,0.1321792602539063
0.001112,-0.6317901611328125,-0.4999160766601563,0.1318740844726563
0.001114,-0.631866455078125,-0.4999160766601563,0.1319503784179688
0.001116,-0.6320953369140625,-0.4994583129882813,0.1326370239257813
0.001118,-0.6308364868164063,-0.4997634887695313,0.131072998046875
0.00112,-0.6294631958007813,-0.4994964599609375,0.1299667358398438
0.001122,-0.6285476684570313,-0.4994964599609375,0.1290512084960938
0.001124,-0.6270980834960938,-0.4997634887695313,0.1273345947265625
0.001126,-0.6252288818359375,-0.499725341796875,0.1255035400390625
0.001128,-0.6235885620117188,-0.4999542236328125,0.1236343383789063
0.00113,-0.6209182739257813,-0.4994964599609375,0.1214218139648438
0.001132,-0.6187820434570313,-0.4996109008789063,0.119171142578125
0.001134,-0.6162261962890625,-0.4996871948242188,0.1165390014648438
0.001136,-0.6140899658203125,-0.4997634887695313,0.1143264770507813
0.001138,-0.6109619140625,-0.4999160766601563,0.1110458374023438
0.00114,-0.6078338623046875,-0.4995346069335938,0.1082992553710938
0.001142,-0.6054306030273438,-0.4998016357421875,0.1056289672851563
0.001144,-0.60211181640625,-0.4996109008789063,0.1025009155273438
0.001146,-0.599212646484375,-0.49957275390625,0.099639892578125
0.001148,-0.596160888671875,-0.49957275390625,0.096588134765625
0.00115,-0.5935287475585938,-0.499725341796875,0.09380340576171875
0.001152,-0.5900955200195313,-0.49957275390625,0.09052276611328125
0.001154,-0.5872726440429688,-0.4994583129882813,0.0878143310546875
0.001156,-0.5848312377929688,-0.4995346069335938,0.085296630859375
0.001158,-0.581817626953125,-0.4995346069335938,0.08228302001953125
0.00116,-0.578765869140625,-0.4996109008789063,0.07915496826171875
0.001162,-0.5762481689453125,-0.4998397827148438,0.07640838623046875
0.001164,-0.5730819702148438,-0.4994964599609375,0.07358551025390625
0.001166,-0.5710601806640625,-0.4994964599609375,0.071563720703125
0.001168,-0.5692291259765625,-0.4998397827148438,0.06938934326171875
0.00117,-0.5672454833984375,-0.49957275390625,0.0676727294921875
0.001172,-0.56488037109375,-0.4999160766601563,0.06496429443359375
0.001174,-0.5626678466796875,-0.4996490478515625,0.063018798828125
0.001176,-0.5610275268554688,-0.4994964599609375,0.06153106689453125
0.001178,-0.5594635009765625,-0.4996109008789063,0.05985260009765625
0.00118,-0.557403564453125,-0.4998779296875,0.057525634765625
0.001182,-0.5561447143554688,-0.4994964599609375,0.05664825439453125
0.001184,-0.5556488037109375,-0.4998016357421875,0.05584716796875
0.001186,-0.5538558959960938,-0.4996871948242188,0.054168701171875
0.001188,-0.553436279296875,-0.4995346069335938,0.05390167236328125
0.00119,-0.5527877807617188,-0.4999160766601563,0.0528717041015625
0.001192,-0.5525588989257813,-0.499725341796875,0.05283355712890625
0.001194,-0.5519485473632813,-0.4998397827148438,0.0521087646484375
0.001196,-0.551300048828125,-0.4995346069335938,0.05176544189453125
0.001198,-0.5506515502929688,-0.4994964599609375,0.05115509033203125
0.0012,-0.55084228515625,-0.4996109008789063,0.05123138427734375
0.001202,-0.5515289306640625,-0.4999542236328125,0.05157470703125
0.001204,-0.5517578125,-0.4997634887695313,0.05199432373046875
0.001206,-0.5517959594726563,-0.4999542236328125,0.05184173583984375
0.001208,-0.5523300170898438,-0.499725341796875,0.05260467529296875
0.00121,-0.5524444580078125,-0.4999160766601563,0.05252838134765625
0.001212,-0.5531692504882813,-0.4996871948242188,0.0534820556640625
0.001214,-0.5540847778320313,-0.49957275390625,0.05451202392578125
0.001216,-0.5545806884765625,-0.499725341796875,0.0548553466796875
0.001218,-0.555572509765625,-0.4998016357421875,0.0557708740234375
0.00122,-0.556488037109375,-0.4998397827148438,0.05664825439453125
0.001222,-0.5569839477539063,-0.4998016357421875,0.05718231201171875
0.001224,-0.5579757690429688,-0.4999160766601563,0.0580596923828125
0.001226,-0.5596923828125,-0.4994964599609375,0.0601959228515625
0.001228,-0.5606842041015625,-0.4994964599609375,0.061187744140625
0.00123,-0.561676025390625,-0.4996871948242188,0.06198883056640625
0.001232,-0.5625534057617188,-0.49957275390625,0.06298065185546875
0.001234,-0.563507080078125,-0.4995346069335938,0.06397247314453125
0.001236,-0.565032958984375,-0.4994583129882813,0.06557464599609375
0.001238,-0.5657958984375,-0.4998016357421875,0.0659942626953125
0.00124,-0.5667877197265625,-0.4994964599609375,0.067291259765625
0.001242,-0.5681991577148438,-0.4994964599609375,0.06870269775390625
0.001244,-0.568695068359375,-0.4996109008789063,0.06908416748046875
0.001246,-0.5707931518554688,-0.4996871948242188,0.07110595703125
0.001248,-0.5710220336914063,-0.499725341796875,0.07129669189453125
0.00125,-0.572662353515625,-0.4998397827148438,0.07282257080078125
0.001252,-0.573272705078125,-0.499725341796875,0.07354736328125
0.001254,-0.5742645263671875,-0.4999542236328125,0.074310302734375
0.001256,-0.5746078491210938,-0.4998779296875,0.07472991943359375
0.001258,-0.5760955810546875,-0.499725341796875,0.0763702392578125
0.00126,-0.576629638671875,-0.4999160766601563,0.07671356201171875
0.001262,-0.5772781372070313,-0.4997634887695313,0.0775146484375
0.001264,-0.57769775390625,-0.4997634887695313,0.07793426513671875
0.001266,-0.57861328125,-0.4996109008789063,0.07900238037109375
0.001268,-0.579071044921875,-0.4999160766601563,0.07915496826171875
0.00127,-0.579376220703125,-0.49957275390625,0.079803466796875
0.001272,-0.5798721313476563,-0.4994964599609375,0.08037567138671875
0.001274,-0.5803298950195313,-0.4999542236328125,0.08037567138671875
0.001276,-0.580291748046875,-0.4994964599609375,0.0807952880859375
0.001278,-0.5810165405273438,-0.4997634887695313,0.0812530517578125
0.00128,-0.5807876586914063,-0.4996490478515625,0.08113861083984375
0.001282,-0.5807876586914063,-0.4998016357421875,0.08098602294921875
0.001284,-0.5816268920898438,-0.4998397827148438,0.081787109375
0.001286,-0.5810546875,-0.4998016357421875,0.0812530517578125
0.001288,-0.5816650390625,-0.4994964599609375,0.0821685791015625
0.00129,-0.5813217163085938,-0.499725341796875,0.08159637451171875
0.001292,-0.580902099609375,-0.4998016357421875,0.0811004638671875
0.001294,-0.5811309814453125,-0.49957275390625,0.0815582275390625
0.001296,-0.5806732177734375,-0.4997634887695313,0.08090972900390625
0.001298,-0.58074951171875,-0.4998779296875,0.08087158203125
0.0013,-0.5800628662109375,-0.4996871948242188,0.08037567138671875
0.001302,-0.5797958374023438,-0.4998397827148438,0.0799560546875
0.001304,-0.5801773071289063,-0.4998779296875,0.08029937744140625
0.001306,-0.5790328979492188,-0.4994964599609375,0.07953643798828125
0.001308,-0.5791473388671875,-0.4994583129882813,0.07968902587890625
0.00131,-0.5792236328125,-0.4997634887695313,0.07946014404296875
0.001312,-0.5788803100585938,-0.4996871948242188,0.079193115234375
0.001314,-0.5782699584960938,-0.4998779296875,0.07839202880859375
0.001316,-0.577239990234375,-0.4994964599609375,0.0777435302734375
0.001318,-0.5769729614257813,-0.49957275390625,0.07740020751953125
0.00132,-0.5771255493164063,-0.49957275390625,0.07755279541015625
0.001322,-0.5760574340820313,-0.4996109008789063,0.076446533203125
0.001324,-0.5764007568359375,-0.4997634887695313,0.07663726806640625
0.001326,-0.5754470825195313,-0.4994583129882813,0.07598876953125
0.001328,-0.5748367309570313,-0.49957275390625,0.07526397705078125
0.00133,-0.5749130249023438,-0.4996871948242188,0.075225830078125
0.001332,-0.5743408203125,-0.4994583129882813,0.07488250732421875
0.001334,-0.574493408203125,-0.4999160766601563,0.07457733154296875
0.001336,-0.57342529296875,-0.4996109008789063,0.07381439208984375
0.001338,-0.5728912353515625,-0.4998779296875,0.0730133056640625
0.00134,-0.5731582641601563,-0.4995346069335938,0.0736236572265625
0.001342,-0.5727005004882813,-0.4997634887695313,0.07293701171875
0.001344,-0.5720138549804688,-0.4999160766601563,0.0720977783203125
0.001346,-0.5720138549804688,-0.49957275390625,0.07244110107421875
0.001348,-0.5715560913085938,-0.4998016357421875,0.07175445556640625
0.00135,-0.5727386474609375,0.500335693359375,1.073074340820313
0.001352,-0.5706024169921875,0.5004119873046875,1.071014404296875
0.001354,-0.5621719360351563,0.5002975463867188,1.062469482421875
0.001356,-0.5474472045898438,0.5001068115234375,1.047554016113281
0.001358,-0.5279922485351563,0.500030517578125,1.028022766113281
0.00136,-0.5035400390625,0.5002212524414063,1.003761291503906
0.001362,-0.4697799682617188,0.5001449584960938,0.9699249267578125
0.001364,-0.4363632202148438,0.4999923706054688,0.9363555908203125
0.001366,-0.3981399536132813,0.5002593994140625,0.8983993530273438
0.001368,-0.3563690185546875,0.500335693359375,0.8567047119140625
0.00137,-0.31158447265625,0.5001449584960938,0.8117294311523438
0.001372,-0.2585983276367188,0.500335693359375,0.7589340209960938
0.001374,-0.208587646484375,0.5002593994140625,0.7088470458984375
0.001376,-0.1563644409179688,0.5004501342773438,0.6568145751953125
0.001378,-0.1030349731445313,0.5004119873046875,0.6034469604492188
0.00138,-0.04795074462890625,0.50018310546875,0.5481338500976563
0.001382,0.01461029052734375,0.5002212524414063,0.4856109619140625
0.001384,0.07110595703125,0.4999542236328125,0.4288482666015625
0.001386,0.1279449462890625,0.500335693359375,0.3723907470703125
0.001388,0.1843643188476563,0.4999923706054688,0.3156280517578125
0.00139,0.2415084838867188,0.500335693359375,0.2588272094726563
0.001392,0.3033828735351563,0.5002212524414063,0.19683837890625
0.001394,0.3577423095703125,0.5001449584960938,0.1424026489257813
0.001396,0.4111099243164063,0.5002975463867188,0.0891876220703125
0.001398,0.462646484375,0.500030517578125,0.037384033203125
0.0014,0.5134963989257813,0.5001068115234375,-0.01338958740234375
0.001402,0.56182861328125,0.5002593994140625,-0.0615692138671875
0.001404,0.613555908203125,0.5002593994140625,-0.1132965087890625
0.001406,0.6569671630859375,0.500030517578125,-0.1569366455078125
0.001408,0.6986618041992188,0.500030517578125,-0.1986312866210938
0.00141,0.7382965087890625,0.500030517578125,-0.2382659912109375
0.001412,0.774383544921875,0.5003738403320313,-0.2740097045898438
0.001414,0.8124542236328125,0.5000686645507813,-0.3123855590820313
0.001416,0.8428192138671875,0.5003738403320313,-0.3424453735351563
0.001418,0.8708572387695313,0.5002975463867188,-0.3705596923828125
0.00142,0.8960342407226563,0.5001449584960938,-0.3958892822265625
0.001422,0.9192276000976563,0.50018310546875,-0.4190444946289063
0.001424,0.9402847290039063,0.50018310546875,-0.4401016235351563
0.001426,0.957489013671875,0.5002593994140625,-0.4572296142578125
0.001428,0.9705352783203125,0.500335693359375,-0.4701995849609375
0.00143,0.9816360473632813,0.5002975463867188,-0.4813385009765625
0.001432,0.9902572631835938,0.5004119873046875,-0.4898452758789063
0.001434,0.9969329833984375,0.5000686645507813,-0.4968643188476563
0.001436,0.9994888305664063,0.5004119873046875,-0.4990768432617188
0.001438,0.9999847412109375,0.5002593994140625,-0.499725341796875
0.00144,0.9983062744140625,0.5003738403320313,-0.4979324340820313
0.001442,0.9951019287109375,0.5002975463867188,-0.4948043823242188
0.001444,0.9883499145507813,0.5001068115234375,-0.4882431030273438
0.001446,0.9803390502929688,0.500030517578125,-0.4803085327148438
0.001448,0.969696044921875,0.500335693359375,-0.4693603515625
0.00145,0.9580230712890625,0.5002212524414063,-0.4578018188476563
0.001452,0.9456253051757813,0.5004119873046875,-0.4452133178710938
0.001454,0.9308242797851563,0.500030517578125,-0.4307937622070313
0.001456,0.91278076171875,0.4999923706054688,-0.4127883911132813
0.001458,0.8955001831054688,0.5002212524414063,-0.3952789306640625
0.00146,0.8774566650390625,0.5002975463867188,-0.3771591186523438
0.001462,0.8588409423828125,0.5003738403320313,-0.3584671020507813
0.001464,0.83892822265625,0.5002593994140625,-0.3386688232421875
0.001466,0.8170700073242188,0.5003738403320313,-0.3166961669921875
0.001468,0.7965469360351563,0.5004119873046875,-0.2961349487304688
0.00147,0.7753372192382813,0.4999923706054688,-0.2753448486328125
0.001472,0.754547119140625,0.5002975463867188,-0.2542495727539063
0.001474,0.7330322265625,0.4999923706054688,-0.2330398559570313
0.001476,0.7091903686523438,0.5002975463867188,-0.208892822265625
0.001478,0.688323974609375,0.500335693359375,-0.18798828125
0.00148,0.6681060791015625,0.5002212524414063,-0.1678848266601563
0.001482,0.6480026245117188,0.5000686645507813,-0.1479339599609375
0.001484,0.6280899047851563,0.5001068115234375,-0.1279830932617188
0.001486,0.606231689453125,0.50018310546875,-0.106048583984375
0.001488,0.5878067016601563,0.5002212524414063,-0.08758544921875
0.00149,0.570220947265625,0.5000686645507813,-0.07015228271484375
0.001492,0.5540847778320313,0.5001449584960938,-0.0539398193359375
0.001494,0.5372238159179688,0.4999923706054688,-0.0372314453125
0.001496,0.5207443237304688,0.500335693359375,-0.02040863037109375
0.001498,0.50628662109375,0.5004501342773438,-0.00583648681640625
0.0015,0.4933547973632813,0.500335693359375,0.00698089599609375
0.001502,0.48065185546875,0.4999542236328125,0.0193023681640625
0.001504,0.469970703125,0.500335693359375,0.030364990234375
0.001506,0.459747314453125,0.5003738403320313,0.04062652587890625
0.001508,0.449371337890625,0.5001449584960938,0.05077362060546875
0.00151,0.4419708251953125,0.4999923706054688,0.05802154541015625
0.001512,0.4346466064453125,0.5003738403320313,0.06572723388671875
0.001514,0.42877197265625,0.5004119873046875,0.0716400146484375
0.001516,0.424041748046875,0.500335693359375,0.0762939453125
0.001518,0.4203414916992188,0.5002593994140625,0.07991790771484375
0.00152,0.4174423217773438,0.5000686645507813,0.0826263427734375
0.001522,0.4156875610351563,0.5002593994140625,0.08457183837890625
0.001524,0.4143142700195313,0.5001068115234375,0.08579254150390625
0.001526,0.4147720336914063,0.5002593994140625,0.08548736572265625
0.001528,0.4156112670898438,0.5001068115234375,0.08449554443359375
0.00153,0.4174041748046875,0.500335693359375,0.0829315185546875
0.001532,0.4198837280273438,0.5002593994140625,0.08037567138671875
0.001534,0.4233932495117188,0.5003738403320313,0.0769805908203125
0.001536,0.4265975952148438,0.4999923706054688,0.073394775390625
0.001538,0.4322433471679688,0.5003738403320313,0.0681304931640625
0.00154,0.436859130859375,0.5003738403320313,0.06351470947265625
0.001542,0.442962646484375,0.5000686645507813,0.05710601806640625
0.001544,0.4487991333007813,0.5004119873046875,0.05161285400390625
0.001546,0.4550552368164063,0.4999923706054688,0.0449371337890625
0.001548,0.4630661010742188,0.5001068115234375,0.03704071044921875
0.00155,0.4705047607421875,0.5001449584960938,0.02964019775390625
0.001552,0.4772186279296875,0.4999923706054688,0.02277374267578125
0.001554,0.4851531982421875,0.5000686645507813,0.01491546630859375
0.001556,0.492401123046875,0.5002212524414063,0.00782012939453125
0.001558,0.5006027221679688,0.4999923706054688,-0.0006103515625
0.00156,0.5096435546875,0.5002212524414063,-0.00942230224609375
0.001562,0.517120361328125,0.5001068115234375,-0.0170135498046875
0.001564,0.5255126953125,0.500335693359375,-0.025177001953125
0.001566,0.5331802368164063,0.5002212524414063,-0.032958984375
0.001568,0.540924072265625,0.5004119873046875,-0.0405120849609375
0.00157,0.548553466796875,0.5000686645507813,-0.04848480224609375
0.001572,0.5559539794921875,0.5001449584960938,-0.05580902099609375
0.001574,0.5634689331054688,0.5001449584960938,-0.063323974609375
0.001576,0.5698013305664063,0.4999923706054688,-0.0698089599609375
0.001578,0.5762863159179688,0.5002212524414063,-0.0760650634765625
0.00158,0.5837631225585938,0.5003738403320313,-0.0833892822265625
0.001582,0.5893707275390625,0.5002593994140625,-0.089111328125
0.001584,0.5950927734375,0.50018310546875,-0.09490966796875
0.001586,0.599517822265625,0.500335693359375,-0.09918212890625
0.001588,0.6048202514648438,0.5001449584960938,-0.10467529296875
0.00159,0.6100845336914063,0.500335693359375,-0.1097488403320313
0.001592,0.6138229370117188,0.5004501342773438,-0.113372802734375
0.001594,0.6174850463867188,0.5002212524414063,-0.1172637939453125
0.001596,0.6202316284179688,0.500335693359375,-0.1198959350585938
0.001598,0.6230545043945313,0.500030517578125,-0.1230239868164063
0.0016,0.6262588500976563,0.4999923706054688,-0.1262664794921875
0.001602,0.6281661987304688,0.5003738403320313,-0.1277923583984375
0.001604,0.6295394897460938,0.500335693359375,-0.1292037963867188
0.001606,0.6313323974609375,0.4999923706054688,-0.1313400268554688
0.001608,0.6316757202148438,0.5002975463867188,-0.131378173828125
0.00161,0.6321334838867188,0.500335693359375,-0.1317977905273438
0.001612,0.6327438354492188,0.5002212524414063,-0.1325225830078125
0.001614,0.6322860717773438,0.5000686645507813,-0.1322174072265625
0.001616,0.6316757202148438,0.5002975463867188,-0.131378173828125
0.001618,0.6311416625976563,0.5003738403320313,-0.130767822265625
0.00162,0.6308364868164063,0.500335693359375,-0.1305007934570313
0.001622,0.628662109375,0.500335693359375,-0.128326416015625
0.001624,0.6275558471679688,0.5002212524414063,-0.1273345947265625
0.001626,0.6262969970703125,0.5002975463867188,-0.1259994506835938
0.001628,0.6241226196289063,0.5002975463867188,-0.1238250732421875
0.00163,0.6214523315429688,0.5004119873046875,-0.1210403442382813
0.001632,0.6195449829101563,0.5004119873046875,-0.1191329956054688
0.001634,0.6162643432617188,0.4999923706054688,-0.11627197265625
0.001636,0.6142044067382813,0.500335693359375,-0.1138687133789063
0.001638,0.6117630004882813,0.5003738403320313,-0.11138916015625
0.00164,0.6084060668945313,0.5001449584960938,-0.1082611083984375
0.001642,0.6050491333007813,0.5004119873046875,-0.1046371459960938
0.001644,0.6029891967773438,0.5002593994140625,-0.1027297973632813
0.001646,0.5997848510742188,0.500030517578125,-0.09975433349609375
0.001648,0.5969619750976563,0.5002593994140625,-0.09670257568359375
0.00165,0.5941390991210938,0.50018310546875,-0.09395599365234375
0.001652,0.5905914306640625,0.5004119873046875,-0.090179443359375
0.001654,0.5873489379882813,0.4999923706054688,-0.0873565673828125
0.001656,0.5849075317382813,0.5002212524414063,-0.084686279296875
0.001658,0.582122802734375,0.4999923706054688,-0.08213043212890625
0.00166,0.5797195434570313,0.5004119873046875,-0.07930755615234375
0.001662,0.5764007568359375,0.4999923706054688,-0.07640838623046875
0.001664,0.5738449096679688,0.5000686645507813,-0.0737762451171875
0.001666,0.5712127685546875,0.500030517578125,-0.0711822509765625
0.001668,0.5698013305664063,0.5004119873046875,-0.06938934326171875
0.00167,0.5673980712890625,0.5001068115234375,-0.067291259765625
0.001672,0.5652618408203125,0.5003738403320313,-0.06488800048828125
0.001674,0.5631637573242188,0.5004119873046875,-0.06275177001953125
0.001676,0.56121826171875,0.500335693359375,-0.060882568359375
0.001678,0.5600357055664063,0.5002212524414063,-0.059814453125
0.00168,0.5586624145507813,0.50018310546875,-0.05847930908203125
0.001682,0.5574417114257813,0.500335693359375,-0.05710601806640625
0.001684,0.5558013916015625,0.4999923706054688,-0.05580902099609375
0.001686,0.5550003051757813,0.5002975463867188,-0.0547027587890625
0.001688,0.55389404296875,0.4999923706054688,-0.05390167236328125
0.00169,0.553436279296875,0.5002212524414063,-0.05321502685546875
0.001692,0.5524444580078125,0.5002593994140625,-0.05218505859375
0.001694,0.5517959594726563,0.5001068115234375,-0.05168914794921875
0.001696,0.5518341064453125,0.5004501342773438,-0.05138397216796875
0.001698,0.5518341064453125,0.4999923706054688,-0.05184173583984375
0.0017,0.5511856079101563,0.5003738403320313,-0.050811767578125
0.001702,0.5511856079101563,0.4999923706054688,-0.0511932373046875
0.001704,0.5519866943359375,0.5002593994140625,-0.051727294921875
0.001706,0.5522918701171875,0.5002593994140625,-0.052032470703125
0.001708,0.5520248413085938,0.5004119873046875,-0.05161285400390625
0.00171,0.5530548095703125,0.5004501342773438,-0.05260467529296875
0.001712,0.5537033081054688,0.5000686645507813,-0.0536346435546875
0.001714,0.5542755126953125,0.50018310546875,-0.0540924072265625
0.001716,0.5548858642578125,0.5001068115234375,-0.054779052734375
0.001718,0.5559921264648438,0.5004119873046875,-0.05558013916015625
0.00172,0.5569076538085938,0.500335693359375,-0.05657196044921875
0.001722,0.5576705932617188,0.5000686645507813,-0.0576019287109375
0.001724,0.5588150024414063,0.5002975463867188,-0.0585174560546875
0.001726,0.5594635009765625,0.5002593994140625,-0.0592041015625
0.001728,0.5609512329101563,0.5002212524414063,-0.06072998046875
0.00173,0.561981201171875,0.4999542236328125,-0.0620269775390625
0.001732,0.5627822875976563,0.5001449584960938,-0.0626373291015625
0.001734,0.5637741088867188,0.5003738403320313,-0.0634002685546875
0.001736,0.56549072265625,0.5001449584960938,-0.06534576416015625
0.001738,0.5663299560546875,0.5004501342773438,-0.06587982177734375
0.00174,0.5676651000976563,0.5003738403320313,-0.067291259765625
0.001742,0.569000244140625,0.5002593994140625,-0.0687408447265625
0.001744,0.5694580078125,0.5000686645507813,-0.06938934326171875
0.001746,0.57098388671875,0.4999542236328125,-0.0710296630859375
0.001748,0.5715179443359375,0.5002975463867188,-0.07122039794921875
0.00175,0.5730438232421875,0.5000686645507813,-0.07297515869140625
0.001752,0.5733489990234375,0.5001068115234375,-0.0732421875
0.001754,0.5741500854492188,0.4999542236328125,-0.07419586181640625
0.001756,0.5750656127929688,0.5004501342773438,-0.074615478515625
0.001758,0.5759429931640625,0.500335693359375,-0.0756072998046875
0.00176,0.5773544311523438,0.500335693359375,-0.07701873779296875
0.001762,0.5776596069335938,0.5001068115234375,-0.07755279541015625
0.001764,0.5780792236328125,0.5002975463867188,-0.07778167724609375
0.001766,0.5783462524414063,0.5004501342773438,-0.0778961181640625
0.001768,0.5788803100585938,0.500335693359375,-0.07854461669921875
0.00177,0.5802154541015625,0.4999542236328125,-0.08026123046875
0.001772,0.5803680419921875,0.500335693359375,-0.0800323486328125
0.001774,0.580902099609375,0.5000686645507813,-0.08083343505859375
0.001776,0.5811691284179688,0.500030517578125,-0.08113861083984375
0.001778,0.5814743041992188,0.5000686645507813,-0.0814056396484375
0.00178,0.5815505981445313,0.4999923706054688,-0.0815582275390625
0.001782,0.5817413330078125,0.5002593994140625,-0.08148193359375
0.001784,0.5812454223632813,0.5001449584960938,-0.0811004638671875
0.001786,0.5818557739257813,0.5002593994140625,-0.08159637451171875
0.001788,0.581207275390625,0.500030517578125,-0.0811767578125
0.00179,0.5811691284179688,0.4999923706054688,-0.0811767578125
0.001792,0.5814361572265625,0.5001449584960938,-0.08129119873046875
0.001794,0.5812835693359375,0.5001068115234375,-0.0811767578125
0.001796,0.5815887451171875,0.500030517578125,-0.0815582275390625
0.001798,0.5808639526367188,0.4999923706054688,-0.08087158203125
0.0018,0.5812454223632813,0.500030517578125,-0.08121490478515625
0.001802,0.5804443359375,0.5000686645507813,-0.08037567138671875
0.001804,0.5807113647460938,0.4999542236328125,-0.08075714111328125
0.001806,0.5799484252929688,0.5001068115234375,-0.07984161376953125
0.001808,0.5800628662109375,0.5000686645507813,-0.07999420166015625
0.00181,0.5790328979492188,0.4999923706054688,-0.07904052734375
0.001812,0.5791091918945313,0.500030517578125,-0.07907867431640625
0.001814,0.5783462524414063,0.5001449584960938,-0.0782012939453125
0.001816,0.5784988403320313,0.500335693359375,-0.07816314697265625
0.001818,0.5775070190429688,0.5002212524414063,-0.0772857666015625
0.00182,0.5776596069335938,0.5001449584960938,-0.0775146484375
0.001822,0.5768585205078125,0.5002975463867188,-0.07656097412109375
0.001824,0.576019287109375,0.5002975463867188,-0.07572174072265625
0.001826,0.576324462890625,0.500030517578125,-0.0762939453125
0.001828,0.5759811401367188,0.4999923706054688,-0.07598876953125
0.00183,0.5749130249023438,0.5001449584960938,-0.07476806640625
0.001832,0.5752182006835938,0.5003738403320313,-0.0748443603515625
0.001834,0.5747222900390625,0.5001449584960938,-0.07457733154296875
0.001836,0.5743408203125,0.5002212524414063,-0.07411956787109375
0.001838,0.5736541748046875,0.5000686645507813,-0.07358551025390625
0.00184,0.5733871459960938,0.4999542236328125,-0.07343292236328125
0.001842,0.5727005004882813,0.5001449584960938,-0.0725555419921875
0.001844,0.5723953247070313,0.5001449584960938,-0.0722503662109375
0.001846,0.5719757080078125,0.500335693359375,-0.0716400146484375
0.001848,0.5722808837890625,0.5001449584960938,-0.07213592529296875
0.00185,0.5719757080078125,-0.4999160766601563,-1.071891784667969
0.001852,0.5685806274414063,-0.4996490478515625,-1.068229675292969
0.001854,0.5605316162109375,-0.4995346069335938,-1.060066223144531
0.001856,0.5456161499023438,-0.4994964599609375,-1.045112609863281
0.001858,0.5257415771484375,-0.4998397827148438,-1.025581359863281
0.00186,0.5007171630859375,-0.4994583129882813,-1.000175476074219
0.001862,0.4681015014648438,-0.4999160766601563,-0.968017578125
0.001864,0.4332733154296875,-0.4998397827148438,-0.9331130981445313
0.001866,0.3955459594726563,-0.4994583129882813,-0.8950042724609375
0.001868,0.3539276123046875,-0.4996109008789063,-0.8535385131835938
0.00187,0.3089141845703125,-0.4997634887695313,-0.8086776733398438
0.001872,0.2555084228515625,-0.4998397827148438,-0.7553482055664063
0.001874,0.2055740356445313,-0.4999542236328125,-0.7055282592773438
0.001876,0.1535797119140625,-0.4998779296875,-0.6534576416015625
0.001878,0.1002883911132813,-0.4996109008789063,-0.5998992919921875
0.00188,0.04543304443359375,-0.49957275390625,-0.5450057983398438
0.001882,-0.01796722412109375,-0.4999542236328125,-0.4819869995117188
0.001884,-0.07427215576171875,-0.4996109008789063,-0.4253387451171875
0.001886,-0.130767822265625,-0.4996490478515625,-0.3688812255859375
0.001888,-0.186920166015625,-0.4997634887695313,-0.3128433227539063
0.00189,-0.2435302734375,-0.4996490478515625,-0.2561187744140625
0.001892,-0.3058624267578125,-0.4996490478515625,-0.19378662109375
0.001894,-0.36041259765625,-0.49957275390625,-0.13916015625
