#Digilent WaveForms Oscilloscope XY
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-11-23 00:59:15.591

Channel 1 (V),Channel 2 (V)
-0.1242850308060438,-3.623587520372292
-0.1329929852139312,-3.622465603889281
-0.1417885201639506,-3.621373846793049
-0.1505520111975154,-3.62087674517463
-0.1594614859144392,-3.61970610639788
-0.1682577278655315,-3.619441322002637
-0.1772111246146913,-3.618317740242284
-0.1859309039171693,-3.617649103779602
-0.1946934131690919,-3.616695570995813
-0.2034696673757948,-3.615451298250357
-0.2120700763908381,-3.614197283801353
-0.2208321756814379,-3.613035712698838
-0.2295397282226949,-3.611649875507677
-0.2383473090887513,-3.610917860044752
-0.2471707482227523,-3.609486274322183
-0.2559059729816173,-3.60876558222945
-0.2646028642841646,-3.607666525718134
-0.2733366392497695,-3.607196614195205
-0.2822374603675424,-3.605910027439469
-0.2908929961963722,-3.604895180875549
-0.2995537122953724,-3.603996176000359
-0.3082179269955782,-3.602187262313044
-0.3168219862614067,-3.601289582575716
-0.3255425324381389,-3.59989102703266
-0.3342617665565794,-3.598600194695258
-0.3427787323216228,-3.597912331919825
-0.3514686257684279,-3.596857512070584
-0.3602624392405686,-3.595397758796524
-0.3689828433129433,-3.593347921004649
-0.3775501021333045,-3.59186942703256
-0.3862280536758081,-3.590151339165354
-0.3947604153280748,-3.58829289416603
-0.4034268262004034,-3.586638240262509
-0.4119570219657571,-3.584561459497631
-0.4207177382737969,-3.58318540489666
-0.4293442230213214,-3.581487876026483
-0.4378736326598453,-3.579711715359643
-0.4465423813078439,-3.578117198069718
-0.455122927099631,-3.575709787301561
-0.4636579600452048,-3.573654930153089
-0.4721942432007935,-3.570805963302273
-0.4805895561436499,-3.56875706090398
-0.4890335056431364,-3.566892001943659
-0.4977627963744396,-3.56458146343078
-0.5063745493914295,-3.562701730694887
-0.5148162413141261,-3.559624963078123
-0.5233999570196445,-3.55738546898948
-0.5320356306053876,-3.554971719604985
-0.5407236115943858,-3.552618650850433
-0.5490627363056548,-3.548765524142294
-0.5573351061091122,-3.54546453620548
-0.5658645230761772,-3.541772064185372
-0.5743120248564123,-3.537637837194877
-0.5826119840582125,-3.533349255388397
-0.591006691458243,-3.528693719476459
-0.5994606014058221,-3.523231612805092
-0.6079202355543114,-3.517966821777801
-0.6162537418182028,-3.510929865025143
-0.6245781254431889,-3.503835327016211
-0.6330578091565922,-3.494615865071003
-0.6414969273654204,-3.482934747535837
-0.6498671815328519,-3.468450900562308
-0.6582354817155277,-3.448339568105771
-0.6665836089247074,-3.419361037754387
-0.674804317190926,-3.37762114663458
-0.6830278729001206,-3.320797435905847
-0.6913970874942472,-3.24765116192918
-0.6997146561041864,-3.154767025653756
-0.7078325346953743,-3.03922668336077
-0.7161879063506821,-2.899016107812985
-0.7244279065264113,-2.72948745499279
-0.7324557431158303,-2.525784383184691
-0.7406928891991906,-2.284443601349305
-0.7488976492786635,-2.001133331781377
-0.7570036940156759,-1.668145495840496
-0.7650621324116179,-1.279918551369481
-0.7731173138805338,-0.8336878474644566
-0.7813102041980741,-0.3254352301724692
-0.7894445224738903,0.2479471978695503
-0.7975590295262218,0.8882644172216636
-0.8056617948074276,1.587637532306191
-0.8136673070596745,2.334688855605836
-0.821774634167227,3.110412513774293
-0.830132301388891,3.818071250904121
-0.8381541254606477,4.139072384369628
-0.8457961454694316,4.195838213401986
-0.8537583446870018,4.230727960668145
-0.8617165847227467,4.253830478908125
-0.8697272040648154,4.269532650373311
-0.8776000540301434,4.281226052002739
-0.8855047511998466,4.291641752582486
-0.8935015076872157,4.299448469326124
-0.9013612802095466,4.305754906587132
-0.9091868677016138,4.311446979104949
-0.9170438774655421,4.314399567551803
-0.9248731835982068,4.316653887026071
-0.9326246641457042,4.318884616380646
-0.9405354188951697,4.319976833100784
-0.9483035485256368,4.320553776999106
-0.9560359116071495,4.320571011813259
-0.9637059833581013,4.320168047173926
-0.9714285396208372,4.320013948090343
-0.9791852412226485,4.318832495227939
-0.986816135112211,4.31838360343297
-0.9944624912859857,4.317876808950295
-1.00210201233416,4.316640353938149
-1.009641988914798,4.316106236787885
-1.017439034887199,4.315315326296361
-1.025154991229057,4.31473740340874
-1.032588400193739,4.314090576319177
-1.040144816013995,4.313151804471107
-1.047777890312533,4.312559208896752
-1.055354898556854,4.31164699060151
-1.062838152757656,4.311127064104324
-1.070182297363858,4.310430804649771
-1.07749113373727,4.309956938112948
-1.085094802183725,4.308803742857447
-1.092408431670918,4.308616030072637
-1.09967844753185,4.308077419487771
-1.107104883296781,4.307583563987719
-1.1144408631247,4.307305132522397
-1.121847101372857,4.306594789981525
-1.129260717482667,4.305781772170262
-1.13646548340743,4.305566480269693
-1.143797615785239,4.305161421203016
-1.15095652132342,4.305019611947199
-1.158144200873737,4.304502264763311
-1.165266407471199,4.303946194074522
-1.172459236946718,4.303559857759005
-1.179761395962124,4.303008190312494
-1.186996300175819,4.302524198923098
-1.193931945355473,4.303316900860272
-1.200837669010452,4.30319102513344
-1.207913176752342,4.302592333029724
-1.214931267493736,4.301975313307826
-1.221928677362088,4.301662844935527
-1.228912031895831,4.30163627192241
-1.235911992713354,4.301947356801835
-1.242896373309136,4.302408382613835
-1.249826995842926,4.301908996457415
-1.256959867955727,4.301399086248987
-1.263744735369113,4.301178892171399
-1.270278196906141,4.301427040872601
-1.277257921045488,4.301756984213208
-1.283938759768251,4.301689121951806
-1.290758034236231,4.301374212087556
-1.297463919115664,4.301177669475117
-1.30434928644682,4.301161927502827
-1.310964399149433,4.300801103807951
-1.317645594219643,4.301474464702109
-1.32437136553796,4.301451910594143
-1.330752478491343,4.300751229638626
-1.337537270553939,4.30042093638956
-1.343949115218785,4.30039037736261
-1.350514683281075,4.300276928208697
-1.357193664265109,4.300418578679446
-1.36356906911209,4.300661999228802
-1.370070201728982,4.300348279953171
-1.376505655920271,4.300131785879226
-1.38280706187921,4.300736082578183
-1.38945929828338,4.300518174284389
-1.395608696426255,4.300770697880809
-1.4016793923717,4.301277504723909
-1.408153186281371,4.300807626128371
-1.414501442158427,4.301062932743769
-1.420629740697198,4.301275970972758
-1.426754341965167,4.301506410079478
-1.43297842988664,4.301474583743435
-1.439219256939116,4.302143736066875
-1.445419111920654,4.302450882973901
-1.451438886396423,4.302215660472576
-1.457399224113376,4.301872035622447
-1.463328635973562,4.3022353035096
-1.469494844030424,4.301999073389856
-1.47570894606124,4.302215277240256
-1.481612167861019,4.302603779409796
-1.487610287503517,4.303267341967516
-1.493589172512531,4.303080371874226
-1.499521653838951,4.303231752152174
-1.505385884971532,4.303528893269452
-1.511296652416964,4.303473049530139
-1.516990083865446,4.30346544855228
-1.522832735385051,4.303800758907404
-1.52854943458809,4.304201769379324
-1.53414850839292,4.304130620288577
-1.539836182952401,4.304385074958644
-1.545553598009878,4.304770798266931
-1.55142438308413,4.304448591068032
-1.556949518706883,4.304106361315799
-1.562043027339851,4.30496221303758
-1.56735920457307,4.305081149120904
-1.572865000562853,4.305260681499558
-1.578492826929706,4.305083909770977
-1.584001484948335,4.305495085430233
-1.589426698795026,4.305808414155143
-1.594917883248359,4.305628494746277
-1.600093923810412,4.305778801641797
-1.605443650609945,4.305929671440236
-1.610790808142426,4.306444514559554
-1.615888421878243,4.306587505547926
-1.621075984485146,4.306831775338243
-1.626340514854557,4.30709035196929
-1.631594006893869,4.307246371851918
-1.636644844037135,4.307206027163563
-1.641810335456998,4.306868633141855
-1.646996825217035,4.306805378854871
-1.65183141089505,4.307389104709003
-1.656808357459005,4.306963141658851
-1.661627003751809,4.306950708726014
-1.666302942755505,4.307312490016363
-1.671238667198585,4.307929042972964
-1.676040344749409,4.307852312840506
-1.681028390272858,4.307444092639789
-1.685918515678685,4.307147672874031
-1.690655276723459,4.30801661110896
-1.695255025014657,4.308411052552727
-1.699865829173783,4.308237655080223
-1.704707838038018,4.30814846236252
-1.709501160636081,4.308388970617479
-1.713981280457107,4.309312284584237
-1.718582534076161,4.309132531723537
-1.723111588652162,4.308661330134732
-1.727721517251432,4.309097570589426
-1.732218774257074,4.309548242461942
-1.736436263439882,4.30988074227525
-1.740761327413895,4.309670177657392
-1.745348206557217,4.30967222795517
-1.749536385613876,4.310115804995142
-1.75378442631729,4.310510827160257
-1.758315463884424,4.310418072248376
-1.762634177675582,4.309882096682395
-1.766758981971195,4.310482499744849
-1.770909154632498,4.31051544755799
-1.775089006935529,4.310873329762403
-1.778966997009132,4.311304076373093
-1.782899447877647,4.311117303343707
-1.78705825701863,4.311142670191803
-1.791203777055434,4.311263508288295
-1.795114566787419,4.311808051166497
-1.799057364647525,4.312060679840775
-1.80290650382307,4.311459498997801
-1.806745961096995,4.311145151831179
-1.810616959022078,4.310931122840734
-1.814460895521897,4.311550776349492
-1.818134059284294,4.312270536521106
-1.821827575845733,4.311430258278897
-1.825513529728127,4.311586200681869
-1.82925723954376,4.31203376154926
-1.832966280949051,4.311880335371742
-1.836416457607278,4.312548810717166
-1.839960006632213,4.313109512184172
-1.843549311143862,4.312346650116535
-1.846932456307999,4.312239797754754
-1.850337590128986,4.312349818613638
-1.853855857805139,4.312618431807867
-1.85714431272893,4.31254200350823
-1.860651622436494,4.31278015224679
-1.86381692087669,4.312772180825214
-1.867027311031161,4.312934447018448
-1.870252093751555,4.312764621782326
-1.873498354829715,4.313131019573923
-1.876770605712721,4.313030663913682
-1.879971746569147,4.313393609520583
-1.882985068814145,4.313507459481094
-1.886051710851443,4.312838242834597
-1.888953288700032,4.312916019153181
-1.892082234148893,4.313061965233153
-1.894934748971226,4.312757952525099
-1.897728338695606,4.313085595265215
-1.900751691829973,4.31336265443052
-1.9037973134946,4.313402829117818
-1.906582608989865,4.312625294991697
-1.90905086081838,4.313199094929224
-1.911660948102568,4.313354951593987
-1.914441809778108,4.313624610359414
-1.917253753880186,4.313761160193896
-1.919710797089455,4.314148851745405
-1.92216362467003,4.313943383374319
-1.924816889359599,4.314034939555361
-1.927365768819115,4.313579343823904
-1.929832679318507,4.313475950647043
-1.932172605119917,4.31353396791514
-1.934576207658046,4.31398261248536
-1.936952055724038,4.313615277135296
-1.939109638623379,4.313905994758106
-1.941482380746679,4.314289308261785
-1.943749442530546,4.314425831255281
-1.945877127902783,4.314634981775678
-1.948084186713735,4.31399906755272
-1.950227435437861,4.313954789323926
-1.952042990344762,4.314342174434758
-1.953967086689696,4.314442740701513
-1.956091962151059,4.314145090581314
-1.958208076885133,4.313491284635843
-1.960067512481765,4.314165708151782
-1.961872119737981,4.314663363864143
-1.96373462240077,4.314590848336039
-1.965600473647054,4.315001873568326
-1.967527724955078,4.3141090894909
-1.96939038280096,4.313742327429758
-1.97107789645955,4.314230737225582
-1.972637397152852,4.314018316322729
-1.974314807192884,4.314117891470881
-1.97586049529898,4.314096819174021
-1.977551593556995,4.313758043148066
-1.979050813078503,4.313585239154803
-1.980406125557435,4.313526837164852
-1.981763083421467,4.313736818033942
-1.983089234384784,4.313689224428941
-1.984501223308952,4.314286773645634
-1.985873018463076,4.314474353613454
-1.987261356790919,4.314449658066947
-1.988488860249961,4.313395897322661
-1.989611120911651,4.312928172447976
-1.99094909890728,4.313120157100108
-1.992093301003371,4.313320307402044
-1.993209932631384,4.313339801320656
-1.9942110658676,4.31288335051781
-1.995210619258329,4.313331195115075
-1.996127092523872,4.313562196135447
-1.99710223725845,4.313825260634476
-1.99794880519316,4.313785987176965
-1.998918756629017,4.313003715956233
-1.99961577339012,4.312984031158478
-2.00027207135644,4.313382813866888
-2.001192290743795,4.313409289534558
-2.001700571231418,4.313311262114668
-2.002439945610171,4.313718265785025
-2.003178776838229,4.313564995043337
-2.003525962152091,4.313874279568091
-2.004207928806363,4.313708491770288
-2.004850679767492,4.313858928913954
-2.005253450099536,4.313647341247985
-2.005456945206231,4.313727570658402
-2.005889634912649,4.313915083799057
-2.006327840663077,4.313753056444722
-2.006831148754964,4.313350803183606
-2.007090962983848,4.313377482472109
-2.007119428700163,4.313302585314802
-2.007152071414025,4.31337642962008
-2.007455037569553,4.313601220684977
-2.007711105052318,4.313720542928336
-2.007721360766244,4.313680313329121
-2.007654898519522,4.313530770454153
-2.007642379871078,4.313715132278296
-2.007619281362738,4.313568806546216
-2.007546330263839,4.313594007605992
-2.007534580796849,4.313606086705736
-2.007432380659722,4.313194237168454
-2.007011706090035,4.313189409840364
-2.006801627573516,4.313106818354101
-2.006821141475571,4.312932095378648
-2.006640130028125,4.313494618718776
-2.006123806127433,4.313178412837497
-2.005685513608773,4.312909459406733
-2.005199500427742,4.31296211678306
-2.004790580030467,4.313084281235791
-2.004538652466927,4.313017102971133
-2.003905657133126,4.313360416968784
-2.00314396042786,4.313255256929136
-2.00257677288467,4.313182685385543
-2.002066683601282,4.313081225876527
-2.001176724853256,4.313129549990633
-2.000554602554027,4.312523061213182
-1.999837189176871,4.312000361482368
-1.998853515699526,4.31264958707146
-1.99820960873974,4.313061097470699
-1.997258211254802,4.312358653962777
-1.996447387729703,4.312247233928792
-1.995443525681836,4.311827570861539
-1.994526062591268,4.311801206184978
-1.993495829929856,4.31177710131233
-1.992480138670439,4.311627968466443
-1.99136879460725,4.311647073105914
-1.990262290334803,4.31124218372582
-1.988919030784123,4.312144201046699
-1.987676807908601,4.313217495723322
-1.986415799598104,4.313013264876126
-1.985002830105669,4.312613584676023
-1.983621210473584,4.312671020999489
-1.982175885464462,4.312274982611037
-1.980772190152688,4.311971135011735
-1.97935310434696,4.311461658850726
-1.977924089696772,4.311987803909002
-1.976524189847467,4.311684589329586
-1.974967254111289,4.311525588711769
-1.973340029349881,4.311441299858936
-1.971656837659264,4.311025257542703
-1.96997671670109,4.310698956908321
-1.968284465867981,4.311680648860942
-1.966365839263267,4.312028502695978
-1.964485016153965,4.311843530471348
-1.96252464786641,4.311569406655566
-1.960637551626828,4.311443952939641
-1.958735454923856,4.311283772528546
-1.956770913474937,4.311861643698055
-1.954764135924818,4.311590412967222
-1.952672156638007,4.311440246262848
-1.950646071186698,4.31096456021139
-1.948771082154075,4.31107506642608
-1.946665898823852,4.311594924745542
-1.944349409883542,4.311747112886273
-1.942175667761598,4.311685500342165
-1.939931780891466,4.311458556283471
-1.937525878607188,4.311662571403847
-1.935220153290025,4.311132828420641
-1.932944138360057,4.310783527468415
-1.930537479097676,4.310395146126042
-1.928177069502822,4.310210090303859
-1.92570163220216,4.310265007771171
-1.923175294256342,4.309821702022354
-1.920518882418266,4.310176249902124
-1.917819079680251,4.309790364310825
-1.915386569264439,4.310063205466062
-1.912621535917307,4.310112452126186
-1.909848964351299,4.309612845364599
-1.907182812969209,4.309323494109299
-1.904609236076329,4.310000395719375
-1.901941446071767,4.309490216594846
-1.898922328897095,4.309396435765338
-1.895727129869079,4.30948845159331
-1.892846193914947,4.309020672751641
-1.890070669630874,4.309039080774827
-1.887140205603015,4.308647944455867
-1.88401982318905,4.308973842841098
-1.880952872932547,4.308330093573633
-1.877865679286098,4.308579529623936
-1.874741002630987,4.308802351788256
-1.871462792529792,4.308306506792668
-1.868138166127361,4.308442148276159
-1.864952998494285,4.308959500396115
-1.861688865686809,4.308720131393944
-1.858450468754896,4.308839677964565
-1.854946311397632,4.308847731846186
-1.851520141819563,4.308049855576352
-1.848123430522398,4.307639822004417
-1.84467797485784,4.308101929994395
-1.841300200300298,4.308293456689873
-1.837752469415363,4.307571589661232
-1.834072773983452,4.307585031043734
-1.830491018227278,4.307543310301966
-1.826811287486928,4.307169649446615
-1.823160361196998,4.308127487804664
-1.819409059048508,4.308221423531632
-1.815663910486676,4.307849729482816
-1.811906324095319,4.307734411220741
-1.808038340407303,4.307470680197555
-1.804184019251602,4.307564268530114
-1.800357743233223,4.307439742813146
-1.796514849098725,4.306987166481246
-1.792589239742889,4.306220088778609
-1.788585648220968,4.305984888931047
-1.784535000688003,4.306407621064478
-1.780333586743647,4.306997759316481
-1.776224545391853,4.306358923797327
-1.772261023266168,4.306433103918407
-1.768073632637488,4.306107677398709
-1.763882190754108,4.305540900635235
-1.759791403175324,4.305784183991801
-1.75562106316829,4.305742478931512
-1.751106674453177,4.305325858848044
-1.746605512106634,4.304502889046137
-1.742370434535702,4.305095179452596
-1.73794204908638,4.305574644845386
-1.733458190578069,4.305347153227348
-1.729193032009999,4.305336974832345
-1.724638985279596,4.305114679417981
-1.720092260597971,4.305493957529338
-1.715659244595027,4.304978620644769
-1.711051304167762,4.304064466613703
-1.706457271376004,4.303570231681294
-1.701768550514064,4.30370351642754
-1.696933036557225,4.304272798789658
-1.692213220831054,4.303775178424036
-1.687615861925995,4.303348809457779
-1.682666111415672,4.303656386817169
-1.677881632492241,4.303651835859786
-1.672920185536177,4.303320895233522
-1.668121546597702,4.302888093518727
-1.663057662868769,4.302630755561034
-1.658193592157112,4.303255453583289
-1.653511892072952,4.303767099390629
-1.648544472417712,4.303524736915215
-1.643571438144612,4.303025635293266
-1.638390755601618,4.303284214198636
-1.633213026451643,4.303288727182399
-1.628324626103252,4.302835275256479
-1.623146577104918,4.302312330820357
-1.617671009354146,4.302232188486081
-1.612445741464325,4.302578771952552
-1.607325031928851,4.302316009918475
-1.602057594214513,4.301999858270608
-1.596527704376096,4.302097363724174
-1.591202920730206,4.302319602831741
-1.586034247095095,4.302032301936981
-1.580525480899996,4.3017135718556
-1.574923097266848,4.301694361026231
-1.569270192361945,4.301453077794148
-1.563686875787456,4.301533629142032
-1.558260849855232,4.301422648570322
-1.553002473206072,4.301240527314899
-1.547613506421671,4.301298233525705
-1.542021276525866,4.300889490041051
-1.536088355248721,4.300919204983452
-1.530420177223651,4.300427937591281
-1.524846041181426,4.300277297028084
-1.519197067922771,4.300232751797137
-1.513245499621198,4.30043626732715
-1.507425914639154,4.300499314526445
-1.50167362158312,4.300312386032218
-1.495745740547069,4.30002814493935
-1.489741480259447,4.300150294750673
-1.483670572226911,4.300177047802132
-1.477722105377579,4.299847098167628
-1.471700452517573,4.29994779495475
-1.465511584331849,4.299370511548225
-1.459370764505117,4.299200935579124
-1.453322934313392,4.299585055585297
-1.447323435232699,4.298926915577979
-1.441435563226088,4.298539526365614
-1.435271598702498,4.298168325490481
-1.428947061456444,4.298715187103356
-1.422546201845024,4.298416225834716
-1.416422257681397,4.29823140217599
-1.410401007398095,4.298225538614491
-1.404016718639856,4.298072110275356
-1.397503574457784,4.297453532690859
-1.391288106874153,4.297906232884975
-1.385146298759154,4.297535189798952
-1.378686089047148,4.29715715701874
-1.372189566563271,4.297764607216782
-1.365955522342834,4.297220922376417
-1.359362172482365,4.296533428953948
-1.352870120873768,4.296733540868561
-1.346421905500097,4.296746295886263
-1.33967746342761,4.296185837371961
-1.333101692121422,4.297042596224317
-1.32666331808176,4.297491121714188
-1.319971269440363,4.296959807765502
-1.313288716226721,4.296777334022888
-1.306533850633178,4.296977965546198
-1.299972146745257,4.296636633317684
-1.29304127826613,4.296393838462294
-1.286429447595477,4.296426498478813
-1.279542021712334,4.296033885147664
-1.272860765182544,4.295685270974094
-1.265875664881649,4.295795679990423
-1.259169183025939,4.296328278076252
-1.252407021928283,4.296469221599876
-1.245463429892852,4.29660027214312
-1.238441626408536,4.295602755463913
-1.231376109636207,4.295375751758996
-1.22428461659504,4.295433309408271
-1.217314172323724,4.295468490492923
-1.210316926433934,4.295593598514369
-1.203261577527095,4.295939796220082
-1.196303076291733,4.295120789378111
-1.189313091297258,4.29400745906955
-1.182215771683996,4.294748603399912
-1.175189916980134,4.294544758568156
-1.167822005666481,4.294291052254685
-1.160567473298694,4.294639031911142
-1.153547859601146,4.294573332715528
-1.14624689044163,4.294517231290707
-1.138889469557856,4.294320579057166
-1.131640986385014,4.294739577459177
-1.124411524812779,4.294588611623758
-1.117043621851753,4.294375683047496
-1.109694083564652,4.294235146205651
-1.102269434957208,4.293807487347686
-1.094873399818376,4.293347163153813
-1.087510975911957,4.292961797758356
-1.080207888673997,4.293686317287913
-1.072616570672863,4.293676179180491
-1.065263191436489,4.293289100985131
-1.057835285239876,4.292739059695081
-1.050396046664079,4.292499902526401
-1.04288872622176,4.292220013784074
-1.035253886619177,4.292259203385381
-1.027723344370113,4.291763620298513
-1.020196434141479,4.291238145110912
-1.01265767957137,4.290939837878526
-1.004769298606127,4.290832294908627
-0.9971790032422714,4.291357053766802
-0.9895719627876336,4.291011870484061
-0.9818807408814871,4.291183578379411
-0.9741724905997563,4.291093629074988
-0.9663897904190419,4.291054140994668
-0.9586849924435129,4.290987840364967
-0.9509649967479521,4.290968752423289
-0.9432603348681322,4.290541152959347
-0.9355862126610031,4.290082969510874
-0.9276417786411324,4.289405458645636
-0.9197942839144082,4.290357277247995
-0.9119962820186778,4.290815315498688
-0.904101390066207,4.290390166027268
-0.8962640016473975,4.29062222261358
-0.8884221151495567,4.289983692497774
-0.8804610950918728,4.289422157110635
-0.872464921796247,4.290437186187368
-0.8645969889480133,4.289756511964607
-0.8566732745912823,4.28919924324537
-0.8487208489763368,4.289355358293992
-0.8407040230654492,4.289137486292501
-0.8326686337940848,4.289428758134568
-0.8246808869506577,4.289416629208361
-0.8165381192890233,4.288687953830904
-0.8085205893055417,4.289127415855043
-0.8004861889778159,4.288689725927152
-0.7922821584087933,4.288552320102355
-0.7841236145286197,4.288700890521839
-0.7759714033762558,4.288647089147876
-0.7678345246772568,4.28837733672412
-0.7597839342713387,4.287478582115329
-0.7516369140474568,4.287655087869969
-0.7434348275312841,4.287644226799314
-0.7352979081279714,4.286995762204423
-0.7270438800662109,4.287225475703463
-0.71895198497625,4.287076544795923
-0.7106789839059493,4.28626031203362
-0.7023283179747412,4.286049144413171
-0.6941639120911254,4.286407314291334
-0.6859614660846565,4.286028125938515
-0.6776440092904293,4.286040870703501
-0.6692610996696995,4.286148080033576
-0.6612474862132718,4.28597370822862
-0.6528503596913823,4.286126596421776
-0.6444249062439527,4.286032640648198
-0.6360958601355077,4.285779957133767
-0.6276411807375915,4.285546598004437
-0.6190480142639097,4.285294713812937
-0.610674095604397,4.285800317637128
-0.6023257122589254,4.285531238482567
-0.5940330884309808,4.285102218672097
-0.5855085380767576,4.285382411957241
-0.5769951009980487,4.285104118423861
-0.5687185745519088,4.284962031813122
-0.5602945511455408,4.284967577793193
-0.551768096396144,4.284802879069581
-0.5433962025054263,4.284651032570624
-0.5349781826648915,4.284517169921084
-0.5265776674500027,4.28450702110668
-0.5178016558985741,4.284154139511754
-0.5093052355225119,4.283948045189885
-0.5007559639147209,4.284379672536922
-0.492255571847827,4.283759832568825
-0.483547679144866,4.284080736168491
-0.474982699084239,4.283904421580837
-0.4666384553693896,4.283869537097466
-0.4581209435993562,4.283950636890911
-0.4493920636663788,4.283274400967169
-0.440912563666032,4.283833989040813
-0.4321517508244498,4.283063285488304
-0.4236808465366867,4.283195543208174
-0.4151548717128207,4.282957848049455
-0.4063732663407664,4.282484864920733
-0.3977615790458615,4.282477228902088
-0.3891111508794047,4.282240458647084
-0.380512825056969,4.282483937567743
-0.3718912766927517,4.282356112798828
-0.3632192356417362,4.281547159385378
-0.3546039752067072,4.281803175776266
-0.3458277113968726,4.281341833072517
-0.3371427292196204,4.281829453957369
-0.3286710188761873,4.281108827416448
-0.3198991176149587,4.280779477225847
-0.3111563558416059,4.280765448831971
-0.3024908678293391,4.280797305408016
-0.2938923321603452,4.281004015246795
-0.2851792822526401,4.280781291352013
-0.2764334902638258,4.280323199369015
-0.2676530050455252,4.280662860342759
-0.2588889539385364,4.280317870676571
-0.250269499442384,4.280640492011354
-0.2415597693997536,4.280085380685869
-0.2326424665929245,4.280184106933546
-0.2238844707027814,4.28028081439307
-0.2150867745687382,4.280493747289814
-0.2063328794330834,4.280059881171791
-0.1975840570053973,4.279523426577188
-0.1888332008204156,4.279289348149323
-0.1800957485946906,4.279365673815123
-0.1714597153628309,4.279295562477014
-0.162515792928336,4.279109168684563
-0.1536992065681223,4.278949878426864
-0.1448578260573973,4.278728063116598
-0.1360526274952296,4.27866339740338
-0.127223450993265,4.278762059929778
-0.1184613228188756,4.278511440365897
-0.109758165477486,4.278062381075801
-0.1009726306039279,4.278288328438479
-0.09223759608857102,4.277977719278143
-0.08334761933955795,4.27798888346356
-0.07450056965527577,4.278170732414891
-0.06567872104616583,4.277605486767844
-0.05689216185133637,4.2773284014814
-0.04810300620458443,4.277458465026936
-0.03928882335056534,4.277422828718799
-0.03054385016401785,4.277030025161192
-0.0217392571495705,4.276783125168863
-0.01295181256112385,4.277771876867315
-0.00407413683216424,4.279145333515081
0.004707987637235732,4.278694439739645
0.01333785469843186,4.278169154933239
0.02211858371992466,4.277421654569024
0.03098065994518426,4.277547103330398
0.03973189718558348,4.277595537067601
0.04863547102552142,4.277279349207567
0.05744902407179907,4.27688107182875
0.06634980844218524,4.276628185846801
0.07506863254870316,4.27697579810064
0.08376758801799353,4.277189186326006
0.09248824264664653,4.277106965890296
0.1012895399181228,4.276511491514185
0.1102820914874805,4.276641986855134
0.1190763737602773,4.276795527332271
0.1278647929961374,4.276549788424608
0.1366215799631341,4.276165958831749
0.1453612923348789,4.275952864700303
0.1542148671490234,4.275462775371851
0.1629128839142812,4.276323795566032
0.1716985822593854,4.276472482592609
0.1804674924011796,4.276194910049452
0.1892064341972152,4.275313514533071
0.1980681914837212,4.275307503644449
0.2068201150228129,4.275588053459573
0.2154984282987511,4.275337067043074
0.2242382123619915,4.275463606031194
0.2329794099173106,4.274792457872842
0.2417616199799993,4.274950283744729
0.2505172483999901,4.275147818295498
0.259139003212186,4.274942610114548
0.2678163521542536,4.274783197737718
0.2765374206679418,4.274238065923162
0.2853123299749287,4.274294009965644
0.2940068730484847,4.2742098694695
0.3027388965843029,4.273852087341865
0.3115139688031244,4.273919245176623
0.3201960401149231,4.27307876477994
0.3289939102482691,4.273999291133346
0.3378083050200148,4.27373426620288
0.3464479709081202,4.273670319901364
0.3551174711317099,4.273192272717781
0.3637505262660936,4.273151371518303
0.3725053049277754,4.273220061450079
0.3809824448416969,4.272940769583417
0.3897321531629848,4.273004972711902
0.3982736150085817,4.272713875705966
0.4069134875497696,4.272600703325906
0.4155984575732848,4.272740609584594
0.4241093391181216,4.272848017609082
0.432854414483456,4.27284757224456
0.4411912082820522,4.272267391701772
0.449723428665953,4.272191078961186
0.4584530062425274,4.272627386442823
0.4669142836027703,4.272549749815662
0.4755748006662606,4.272540230805758
0.4841688777117051,4.272153210832423
0.4926473295849766,4.272437997131129
0.5011487744522063,4.272206004999221
0.509561920663106,4.272096879243232
0.5183390592705406,4.272005452368599
0.5267548825251925,4.271488311139512
0.5351329266627348,4.271250761075647
0.5436946390759253,4.271047007398559
0.5520352386897176,4.271037299760994
0.560354907803248,4.271044134803333
0.5686551655672161,4.270727709389671
0.5771609412139915,4.270999938114364
0.5856400891331663,4.270854325050257
0.5939016087108856,4.270844950994454
0.6022513766990165,4.270570334002573
0.6107410216474433,4.270133010178113
0.6190560814594853,4.269988522670162
0.6274046679237598,4.269386480856809
0.6358782103951964,4.269509461930032
0.6444454301820112,4.269654529589288
0.6527596871000609,4.269762637688399
0.6610563386383109,4.269687535230021
0.6693501326005952,4.269866843764325
0.6775877666815675,4.269936414435576
0.6859064564560918,4.269416406765516
0.6942931053385386,4.269902663035432
0.7022851286707623,4.268836702995185
0.7107270928065127,4.268640541533818
0.7189623225910264,4.269245115162307
0.7270767684928046,4.269146326193952
0.7353985632133442,4.269004659217702
0.7435085588966638,4.269245446286466
0.7516818358912579,4.268969941366476
0.7599009856938413,4.269047047299781
0.7680118240024238,4.268788853334779
0.776138938748436,4.269107575005516
0.7840657201555915,4.26878343178809
0.7921930128637885,4.268009403219033
0.8002624295020657,4.268746264367591
0.8082481277256545,4.268876214283488
0.8162610375775304,4.268626603882259
0.8242995695347048,4.268725069211741
0.8322958142427327,4.268408738194745
0.840505438651074,4.268374622677406
