#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: DEMO
#Date Time: 2021-09-30 18:11:10.030
#Sample rate: 2.85714e+06Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X

#Time (s),Channel 1 (V),Channel 2 (V)
0.00384475,-0.381439208984375,0.5999755859375
0.0038451,-0.382781982421875,0.600433349609375
0.00384545,-0.384521484375,0.6004638671875
0.0038458,-0.385589599609375,0.60003662109375
0.00384615,-0.38763427734375,0.600555419921875
0.0038465,-0.388946533203125,0.60040283203125
0.00384685,-0.39013671875,0.600128173828125
0.0038472,-0.391571044921875,0.5999755859375
0.00384755,-0.393829345703125,0.600433349609375
0.0038479,-0.3948974609375,0.6002197265625
0.00384825,-0.3963623046875,0.60052490234375
0.0038486,-0.39788818359375,0.600250244140625
0.00384895,-0.399810791015625,0.60052490234375
0.0038493,-0.40087890625,0.600311279296875
0.00384965,-0.4027099609375,0.600372314453125
0.00385,-0.403717041015625,0.600372314453125
0.00385035,-0.406036376953125,0.600067138671875
0.0038507,-0.4068603515625,0.600250244140625
0.00385105,-0.4088134765625,0.60009765625
0.0038514,-0.4100341796875,0.600372314453125
0.00385175,-0.411285400390625,0.600006103515625
0.0038521,-0.413421630859375,0.600433349609375
0.00385245,-0.414306640625,0.600006103515625
0.0038528,-0.416473388671875,0.60009765625
0.00385315,-0.417999267578125,0.600067138671875
0.0038535,-0.41912841796875,0.600189208984375
0.00385385,-0.42041015625,0.60015869140625
0.0038542,-0.4224853515625,0.60009765625
0.00385455,-0.423553466796875,0.600433349609375
0.0038549,-0.425262451171875,0.600555419921875
0.00385525,-0.426605224609375,0.600341796875
0.0038556,-0.4281005859375,0.6004638671875
0.00385595,-0.42974853515625,0.60052490234375
0.0038563,-0.43084716796875,0.600006103515625
0.00385665,-0.43267822265625,0.600311279296875
0.003857,-0.434356689453125,0.600494384765625
0.00385735,-0.435516357421875,0.600128173828125
0.0038577,-0.436981201171875,0.60015869140625
0.00385805,-0.4381103515625,0.600006103515625
0.0038584,-0.439910888671875,0.600372314453125
0.00385875,-0.4417724609375,0.6004638671875
0.0038591,-0.442962646484375,0.600128173828125
0.00385945,-0.444793701171875,0.5999755859375
0.0038598,-0.44598388671875,0.60040283203125
0.00386015,-0.447265625,0.6002197265625
0.0038605,-0.44842529296875,0.600189208984375
0.00386085,-0.450531005859375,0.600128173828125
0.0038612,-0.45184326171875,0.60009765625
0.00386155,-0.4534912109375,0.6002197265625
0.0038619,-0.454925537109375,0.599945068359375
0.00386225,-0.456085205078125,0.60015869140625
0.0038626,-0.457244873046875,0.600341796875
0.00386295,-0.45916748046875,0.600311279296875
0.0038633,-0.46044921875,0.6004638671875
0.00386365,-0.46197509765625,0.600250244140625
0.003864,-0.462921142578125,0.6002197265625
0.00386435,-0.464752197265625,0.6004638671875
0.0038647,-0.46624755859375,0.600341796875
0.00386505,-0.4674072265625,0.60015869140625
0.0038654,-0.469207763671875,0.60015869140625
0.00386575,-0.4705810546875,0.600494384765625
0.0038661,-0.472198486328125,0.60040283203125
0.00386645,-0.47314453125,0.5999755859375
0.0038668,-0.474700927734375,0.600189208984375
0.00386715,-0.4757080078125,0.600067138671875
0.0038675,-0.477752685546875,0.60003662109375
0.00386785,-0.478759765625,0.60015869140625
0.0038682,-0.47979736328125,0.600067138671875
0.00386855,-0.48150634765625,0.60009765625
0.0038689,-0.483123779296875,0.600372314453125
0.00386925,-0.48468017578125,0.600555419921875
0.0038696,-0.485748291015625,0.60040283203125
0.00386995,-0.487457275390625,0.600494384765625
0.0038703,-0.488861083984375,0.60003662109375
0.00387065,-0.489776611328125,0.600341796875
0.003871,-0.49127197265625,0.60040283203125
0.00387135,-0.49261474609375,0.600372314453125
0.0038717,-0.493988037109375,0.60052490234375
0.00387205,-0.495880126953125,0.60009765625
0.0038724,-0.497161865234375,0.6002197265625
0.00387275,-0.49798583984375,0.60028076171875
0.0038731,-0.499908447265625,0.600250244140625
0.00387345,-0.501220703125,0.60009765625
