#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-10-14 15:41:16.473
#Sample rate: 2.5e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Average: 10000
#Channel 1: Range: 250 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 250 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

#Time (s),Channel 1 (V),Channel 2 (V)
-5.192e-05,-1.001878376209612,-1.003777566084514
-5.188e-05,-1.002003355952915,-1.004368340027215
-5.184e-05,-1.001122602476976,-1.003566010489347
-5.18e-05,-1.001291207225361,-1.004917198282077
-5.176e-05,-1.00045211366401,-1.004831389750825
-5.172e-05,-1.000620718412395,-1.004198700119912
-5.168e-05,-1.00154313180265,-1.003819481772382
-5.164e-05,-1.001961696038235,-1.004072953055726
-5.16e-05,-1.002003355952915,-1.004114868743873
-5.156e-05,-1.002884109428855,-1.004114868743873
-5.152e-05,-1.003302673664417,-1.004410255715078
-5.148e-05,-1.003344333579059,-1.003566010489347
-5.144e-05,-1.002169995611098,-1.003735650396303
-5.14e-05,-1.002296940445192,-1.00348217911303
-5.136e-05,-1.002632184851474,-1.003735650396303
-5.132e-05,-1.003261013749754,-1.003777566084514
-5.128e-05,-1.003344333579059,-1.004072953055726
-5.124e-05,-1.001289242135159,-1.003228707829644
-5.12e-05,-1.001878376209612,-1.002807573794249
-5.116e-05,-1.002003355952915,-1.00394720599181
-5.112e-05,-1.002003355952915,-1.003524094801134
-5.108e-05,-1.002296940445192,-1.002849489482118
-5.104e-05,-1.003219353835447,-1.002765658106037
-5.1e-05,-1.002463580103119,-1.002765658106037
-5.096e-05,-1.002045015867533,-1.003356432049108
-5.092e-05,-1.002884109428855,-1.003144876453608
-5.088e-05,-1.002715504680778,-1.003693734708533
-5.084e-05,-1.002673844766098,-1.003186792141781
-5.08e-05,-1.002967429258066,-1.00339834773695
-5.076e-05,-1.001834751204838,-1.003735650396303
-5.072e-05,-1.001961696038235,-1.00348217911303
-5.068e-05,-1.003764862904771,-1.004326424339376
-5.064e-05,-1.002546899932021,-1.004452171403295
-5.06e-05,-1.003219353835447,-1.004452171403295
-5.056e-05,-1.001876411119153,-1.003861397460557
-5.052e-05,-1.002255280530512,-1.004072953055726
-5.048e-05,-1.002632184851474,-1.004410255715078
-5.044e-05,-1.002086675782127,-1.003861397460557
-5.04e-05,-1.002003355952915,-1.004072953055726
-5.036e-05,-1.002884109428855,-1.004410255715078
-5.032e-05,-1.002421920188478,-1.004156784432047
-5.028e-05,-1.002338600359507,-1.004114868743873
-5.024e-05,-1.003512938327413,-1.004410255715078
-5.02e-05,-1.001624486541772,-1.004747558374785
-5.016e-05,-1.001039282647981,-1.004494087091401
-5.012e-05,-1.00158479171733,-1.004747558374785
-5.008e-05,-1.001961696038235,-1.004494087091401
-5.004e-05,-1.002590524936794,-1.005042945345991
-5e-05,-1.001793091290157,-1.005126776722314
-4.996e-05,-1.003136034006453,-1.004831389750825
-4.992e-05,-1.002463580103119,-1.005084861034137
