#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-10-05 17:05:51.213
#Sample rate: 400000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 501 mV/div Offset: 200 mV Attenuation: 1 X
#Math 1: Function: C2/217
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 2 V
#Offset: 2 V
#Symmetry: 50 %
#Phase: 0 °

#Time (s),Channel 1 (V),Math 1 (A)
-0.002320833333333334,1.570392128027003,-7.60997647706594e-06
-0.002318333333333333,1.551957867833218,-9.164366612722823e-06
-0.002315833333333334,1.526149903561917,-1.227314688403659e-05
-0.002313333333333333,1.507715643368132,-1.382753701969347e-05
-0.002310833333333334,1.485594531135599,-1.227314688403729e-05
-0.002308333333333333,1.463473418903046,-1.227314688403659e-05
-0.002305833333333334,1.445039158709269,-1.382753701969276e-05
-0.002303333333333333,1.426604898515475,-1.382753701969347e-05
-0.002300833333333333,1.404483786282922,-1.227314688403729e-05
-0.002298333333333334,1.382362674050389,-1.382753701969347e-05
-0.002295833333333333,1.360241561817846,-1.227314688403659e-05
-0.002293333333333334,1.345494153662817,-1.227314688403659e-05
-0.002290833333333333,1.323373041430274,-1.227314688403659e-05
-0.002288333333333334,1.304938781236497,-1.382753701969276e-05
-0.002285833333333333,1.282817669003946,-1.382753701969347e-05
-0.002283333333333333,1.268070260848907,-1.227314688403729e-05
-0.002280833333333333,1.245949148616374,-1.382753701969347e-05
-0.002278333333333333,1.227514888422579,-1.227314688403588e-05
-0.002275833333333334,1.205393776190046,-1.07187567483797e-05
-0.002273333333333333,1.183272663957503,-1.382753701969347e-05
-0.002270833333333334,1.16115155172496,-1.227314688403659e-05
-0.002268333333333333,1.142717291531174,-1.227314688403659e-05
-0.002265833333333334,1.127969883376152,-1.227314688403659e-05
-0.002263333333333333,1.113222475221117,-1.227314688403659e-05
-0.002260833333333333,1.087414510949809,-1.382753701969276e-05
-0.002258333333333334,1.068980250756031,-1.227314688403659e-05
-0.002255833333333333,1.04685913852348,-1.227314688403659e-05
-0.002253333333333334,1.028424878329703,-1.227314688403659e-05
-0.002250833333333333,1.002616914058402,-1.227314688403659e-05
-0.002248333333333334,0.9878695059033805,-1.227314688403659e-05
-0.002245833333333333,0.965748393670831,-1.382753701969347e-05
-0.002243333333333334,0.9473141334770536,-1.227314688403729e-05
-0.002240833333333333,0.9251930212445024,-1.382753701969347e-05
-0.002238333333333333,0.9030719090119509,-1.071875674838041e-05
-0.002235833333333334,0.8846376488181736,-1.227314688403659e-05
-0.002233333333333333,0.8625165365856308,-1.07187567483797e-05
-0.002230833333333334,0.8403954243530879,-1.07187567483797e-05
-0.002228333333333333,0.818274312120545,-1.227314688403659e-05
-0.002225833333333334,0.8072137560042785,-1.071875674838041e-05
-0.002223333333333333,0.7887794958104878,-1.227314688403659e-05
-0.002220833333333334,0.7703452356167104,-1.071875674838041e-05
-0.002218333333333333,0.744537271345402,-1.07187567483797e-05
-0.002215833333333333,0.7224161591128491,-1.071875674838041e-05
-0.002213333333333334,0.7002950468803163,-1.227314688403659e-05
-0.002210833333333333,0.6818607866865305,-1.227314688403659e-05
-0.002208333333333334,0.6671133785315019,-1.382753701969347e-05
-0.002205833333333333,0.6413054142602019,-1.227314688403659e-05
-0.002203333333333334,0.6228711540664245,-1.227314688403659e-05
-0.002200833333333333,0.6044368938726304,-1.227314688403659e-05
-0.002198333333333333,0.5860026336788362,-1.07187567483797e-05
-0.002195833333333333,0.567568373485059,-1.07187567483797e-05
-0.002193333333333333,0.5454472612525075,-1.071875674838041e-05
-0.002190833333333334,0.5270130010587303,-1.227314688403659e-05
-0.002188333333333333,0.5085787408649446,-1.227314688403659e-05
-0.002185833333333334,0.4827707765936445,-1.227314688403659e-05
-0.002183333333333333,0.4643365163998587,-9.164366612722823e-06
-0.002180833333333334,0.4422154041673259,-1.0718756748379e-05
-0.002178333333333333,0.4274679960122872,-9.164366612722823e-06
-0.002175833333333333,0.4090337358184898,-1.0718756748379e-05
-0.002173333333333334,0.3832257715472015,-9.164366612722823e-06
-0.002170833333333333,0.3647915113534073,-9.164366612722823e-06
-0.002168333333333334,0.34635725115963,-9.164366612722823e-06
-0.002165833333333333,0.3279229909658442,-9.164366612722823e-06
-0.002163333333333334,0.3058018787333114,-1.0718756748379e-05
-0.002160833333333333,0.2873676185395156,-9.164366612722823e-06
-0.002158333333333334,0.2689333583457383,-1.0718756748379e-05
-0.002155833333333333,0.2431253940744298,-1.07187567483797e-05
-0.002153333333333333,0.2210042818418786,-9.164366612723529e-06
-0.002150833333333334,0.2025700216481012,-1.07187567483797e-05
-0.002148333333333333,0.1878226134930726,-9.164366612722823e-06
-0.002145833333333334,0.1693883532992869,-9.164366612722823e-06
-0.002143333333333333,0.1509540931055011,-9.164366612722823e-06
-0.002140833333333334,0.1251461288342128,-9.164366612722823e-06
-0.002138333333333333,0.1103987206791725,-9.164366612722823e-06
-0.002135833333333334,0.08459075640788419,-1.0718756748379e-05
-0.002133333333333333,0.06246964417532958,-1.07187567483797e-05
-0.002130833333333333,0.04403538398153377,-1.071875674838041e-05
-0.002128333333333334,0.02191427174900093,-1.227314688403659e-05
-0.002125833333333333,-0.0002068404835419702,-1.07187567483797e-05
-0.002123333333333334,-0.003893692522299125,-7.60997647706594e-06
-0.002120833333333333,0.02191427174900093,-1.07187567483797e-05
-0.002118333333333334,0.04772223602028922,-7.609976477067354e-06
-0.002115833333333333,0.05878279213657239,-6.055586341409057e-06
-0.002113333333333333,0.08459075640787915,-6.055586341409057e-06
-0.002110833333333333,0.09933816456290107,-6.055586341409057e-06
-0.002108333333333333,0.121459276795454,-7.609976477065233e-06
-0.002105833333333334,0.1435803890279868,-6.055586341409057e-06
-0.002103333333333333,0.1620146492217726,-4.501196205752175e-06
-0.002100833333333334,0.1841357614543155,-6.055586341409057e-06
-0.002098333333333333,0.2099437257256155,-6.055586341409057e-06
-0.002095833333333334,0.2283779859193928,-6.055586341409057e-06
-0.002093333333333333,0.2504990981519442,-7.60997647706594e-06
-0.002090833333333333,0.2652465063069828,-4.501196205752175e-06
-0.002088333333333334,0.2873676185395156,-4.501196205752175e-06
-0.002085833333333333,0.3058018787333097,-6.05558634140835e-06
-0.002083333333333334,0.3242361389270871,-4.501196205752175e-06
-0.002080833333333333,0.3500441031983872,-4.501196205752175e-06
-0.002078333333333334,0.3684783633921645,-6.055586341408351e-06
-0.002075833333333333,0.3869126235859587,-6.055586341409057e-06
-0.002073333333333334,0.4090337358184915,-7.609976477065233e-06
-0.002070833333333333,0.4311548480510444,-4.501196205752175e-06
-0.002068333333333333,0.4495891082448402,-4.501196205752883e-06
-0.002065833333333334,0.4717102204773731,-6.055586341409057e-06
-0.002063333333333333,0.4864576286324016,-6.055586341409057e-06
-0.002060833333333334,0.5085787408649446,-7.60997647706594e-06
-0.002058333333333333,0.5306998530974875,-4.501196205752175e-06
-0.002055833333333334,0.5491341132912648,-6.055586341408351e-06
-0.002053333333333333,0.571255225523816,-6.055586341409057e-06
-0.002050833333333334,0.5896894857175934,-4.501196205752883e-06
-0.002048333333333333,0.6118105979501447,-6.055586341409057e-06
-0.002045833333333333,0.6302448581439405,-6.055586341409764e-06
-0.002043333333333334,0.6523659703764734,-7.60997647706594e-06
-0.002040833333333333,0.6671133785315019,-4.501196205752175e-06
-0.002038333333333334,0.6929213428028019,-6.055586341409057e-06
-0.002035833333333333,0.7113556029965877,-7.60997647706594e-06
-0.002033333333333334,0.7261030111516097,-6.055586341409764e-06
